Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
(1) Die Terminsbestimmung soll die Angabe des Grundbuchblatts, der Größe und des Verkehrswerts des Grundstücks enthalten.;(2) Das Umlegungsverzeichnis kann für jedes Grundstück gesondert aufgestellt werden.;0.7079699635505676;1.0
Wird die Kapazität vom Anschlusswilligen nicht verbindlich langfristig gebucht, verfällt die vom Anschlusswilligen gezahlte Planungspauschale, es sei denn, die Kapazität, die für die Anlage benötigt worden wäre, wird verbindlich langfristig von einem Dritten benötigt.;Ist eine Versorgungskasse zur Gewährung der Versorgung verpflichtet, geht der Anspruch auf sie über.;0.6769260168075562;1.0
Erst oberhalb der Bestimmungsgrenze werden quantitative Analyseergebnisse angegeben.;Dies gilt nicht, wenn die routinemäßigen Untersuchungen bezüglich eines bestimmten Parameters sich auf eine bestimmte Situation beschränken, wie z.;0.6657698154449463;1.0
(3) Unberührt bleiben Erlaubnis- und Genehmigungspflichten, soweit sie sich aus anderen Vorschriften, insbesondere aus § 29 Absatz 2 der Straßenverkehrs-Ordnung, ergeben.;(1) Ein bei Inkrafttreten dieses Gesetzes amtlich anerkannter Sachverständiger oder Prüfer für den Kraftfahrzeugverkehr bedarf für die ihm zu diesem Zeitpunkt übertragenen Befugnisse keiner erneuten Anerkennung nach diesem Gesetz.;0.7544418573379517;1.0
(3) Der Verzicht ist nur wirksam, wenn er zur Niederschrift des Präsidenten des Deutschen Bundestages, eines deutschen Notars, der seinen Sitz im Geltungsbereich dieses Gesetzes hat, oder eines zur Vornahme von Beurkundungen ermächtigten Bediensteten einer deutschen Auslandsvertretung erklärt wird.;(2) Die für den Einzelplan zuständige Stelle übersendet die Voranschläge auch dem Bundesrechnungshof.;0.7044061422348022;1.0
Der Auszug ist zu unterschreiben und mit dem Siegel des Registergerichts zu versehen.;Die Erklärung kann in Urschrift oder in öffentlich beglaubigter Abschrift beim Gericht eingereicht werden.;0.7885636687278748;1.0
Dieser Anspruch kann von dem Dritten durch Abzug von der an das Mitglied zu erbringenden Geldleistung geltend gemacht werden.;(2) Dritte können sich vertraglich verpflichten, für Leistungen im Sinne des Absatzes 1 einzustehen.;0.7403677701950073;1.0
Wird diese Verfügung angefochten, beginnt die Frist zu dem Zeitpunkt, zu dem die Untersagung unanfechtbar wird.;Der Ablauf der Festsetzungsfrist ist hinsichtlich des gesamten Anspruchs gehemmt.;0.8120548725128174;1.0
(3) Die Festsetzung des Besoldungsdienstalters und des Besoldungslebensalters der bei Inkrafttreten dieses Gesetzes vorhandenen Versorgungsempfänger bleibt unberührt.;Zugeflossene Altersvorsorgezulagen (§§ 79 ff. EStG) stehen Beiträgen gleich, soweit sie nicht zurückgefordert werden.;0.675193190574646;1.0
(5) Für die Erstattung der Reisekosten und den Ersatz entgangenen Arbeitsverdienstes ist § 24 entsprechend anzuwenden.;(4) Im übrigen können Ansprüche auf laufende Geldleistungen wie Arbeitseinkommen gepfändet werden.;0.6647247672080994;1.0
Das Sensorteil ist möglichst mittschiffs, horizontal und auf die Längsachse des Schiffes ausgerichtet einzubauen.;Magnetkompasse für Binnenschiffe müssen so eingebaut sein, dass der Abstand stählerner Schiffbauteile vom Kompassrosenmittelpunkt mindestens 1 m beträgt.;0.684264600276947;1.0
(4) In den Fällen des Absatzes 1 wird die Tat nur auf Antrag verfolgt, es sei denn, dass die Strafverfolgungsbehörde wegen des besonderen öffentlichen Interesses an der Strafverfolgung ein Einschreiten von Amts wegen für geboten hält.;Behörden, sofern das Landesrecht dies bestimmt.;0.7299669981002808;1.0
"Höhe und Berechnung des Übergangsgeldes bestimmen sich nach den §§ 46 bis 51 des Neunten Buches, soweit dieses Buch nichts Abweichendes bestimmt; im Übrigen gelten die Vorschriften für das Verletztengeld entsprechend.";Erstattung von Auslagen (§ 19 Absatz 5 Satz 6).;0.6737502813339233;1.0
(4) Wären bei einer Entscheidung nach den Absätzen 1 und 3 Haushaltsmitglieder nach § 6 zu berücksichtigen, die in einem anderen Bescheid für denselben Wohnraum bereits als zum Haushalt rechnende Familienmitglieder berücksichtigt worden sind, bleibt dieser andere Bescheid von der Entscheidung nach den Absätzen 1 und 3 unberührt.;(2) Wird dem Vollstreckungsgericht eine Verfügungsbeschränkung oder ein Vollstreckungsmangel bekannt, ist Absatz 1 entsprechend anzuwenden.;0.6836167573928833;0.9807692307692307
"Auf dem Wahlbrief unterhalb der Anschrift das Bestimmungsland ""ALLEMAGNE"" oder ""GERMANY"" angegeben.";(1) Die Amtssprache ist deutsch.;0.702892541885376;1.0
Es genügt, wenn die Beschwerde innerhalb der Frist bei dem Beschwerdegericht eingeht.;(3) Hinweise nach dieser Vorschrift hat das Gericht so früh wie möglich zu erteilen und aktenkundig zu machen.;0.7474232316017151;1.0
§ 19a gilt entsprechend, wenn ein Anspruch auf eine ruhegehaltfähige Ausgleichszulage wegen der Verringerung oder des Verlustes einer Amtszulage während eines Dienstverhältnisses nach § 1 Absatz 1 bis zum 30. Juni 2009 entstanden ist, und in den Fällen des § 2 Absatz 6 des Besoldungsüberleitungsgesetzes.;Zugeflossene Altersvorsorgezulagen (§§ 79 ff. EStG) stehen Beiträgen gleich, soweit sie nicht zurückgefordert werden.;0.6793256998062134;1.0
(3) Der Schwerbehindertenvertretung ist die Teilnahme an allen Sitzungen der Personalvertretung zu gestatten.;Satz 1 gilt auch für schwerbehinderte Menschen im Anschluss an eine Beschäftigung in einer Werkstatt für behinderte Menschen und für teilzeitbeschäftigte schwerbehinderte Menschen im Sinne des § 75 Abs. 2.;0.6978484392166138;1.0
Die ablehnende Bewilligungsentscheidung ist zu begründen.;Von der Rückforderung kann aus Billigkeitsgründen ganz oder teilweise abgesehen werden.;0.8190858364105225;1.0
Lassen Verletzungen oder Gesundheitsstörungen darauf schließen, dass ein Tier leidet, ist es angemessen zu behandeln oder unverzüglich zu töten.;(1) Beschädigte führen die Heilbehandlung wegen der anerkannten Folgen einer Schädigung selbst durch, soweit sie nicht im Geltungsbereich dieses Gesetzes gewährt wird.;0.6510108709335327;1.0
(2) Die zuständige Behörde kann jemandem den Besitz von Waffen oder Munition, deren Erwerb der Erlaubnis bedarf, untersagen, soweit es zur Verhütung von Gefahren für die Sicherheit oder Kontrolle des Umgangs mit diesen Gegenständen geboten ist.;Schussapparate müssen gegen ungewolltes Auslösen beim Zureichen, Anstoßen, Andrücken und Fallen ausreichend gesichert sein.;0.6633232831954956;1.0
I S. 2252), die zuletzt durch Artikel 2 der Verordnung vom 13. Dezember 2006 (BGBl.;(3) Für eine vor dem 1. Juli 2002 nach § 6 angezeigte Tätigkeit gilt Absatz 1 Satz 1 entsprechend.;0.7046648263931274;1.0
Außerdem können in diesen Plänen gezielte Maßnahmen zum Schutz empfindlicher Bevölkerungsgruppen, einschließlich Maßnahmen zum Schutz von Kindern, vorgesehen werden.;Die verantwortliche Person hat geeignete Schutzmaßnahmen für diese Personen festzulegen.;0.718447744846344;1.0
Für das Erziehungsregister gelten die Vorschriften des Zweiten Teils, soweit die §§ 60 bis 64 nicht etwas anderes bestimmen.;(2) § 62 Absatz 2 und 3 ist entsprechend anzuwenden.;0.7572013139724731;1.0
Der summarische Untersuchungsbericht gibt lediglich Auskunft über die an dem Seeunfall beteiligten Schiffe und den Unfallhergang.;(5) Seeunfälle, deren Untersuchungsergebnisse nicht von besonderer Bedeutung für die Sicherheit des Seeverkehrs sind, werden mit einem summarischen Untersuchungsbericht abgeschlossen.;0.6944223642349243;0.9393939393939394
(4a) Das Robert Koch-Institut hat entsprechend den jeweiligen epidemiologischen Erkenntnissen die nach Absatz 4 zu erfassenden nosokomialen Infektionen und Krankheitserreger mit speziellen Resistenzen und Multiresistenzen sowie Daten zu Art und Umfang des Antibiotikaverbrauchs festzulegen.;Bei der Bildung von Gruppen nach Satz 1 soll bei Arzneimitteln mit Wirkstoffen zur Behandlung bakterieller Infektionskrankheiten (Antibiotika) die Resistenzsituation berücksichtigt werden.;0.6626456379890442;0.9387755102040817
Hierzu gehören auch die vom Rückversicherer geleistete anteilige Erstattung der dem Pensionsfonds entstandenen originalen Aufwendungen für den Pensionsfondsbetrieb sowie die erhaltenen Aufbauprovisionen und anderen Aufbauzuschüsse.;(1) Ein durchgeführtes Rentensplitting wird beim Versicherten durch Zuschläge oder Abschläge an Entgeltpunkten berücksichtigt.;0.7221333980560303;1.0
(7) Der Härteausgleich beträgt bei der Entziehung von Hausrat in den ehemals besetzten Westgebieten 8.000 Deutsche Mark, bei der Entziehung von Schmuck- und Edelmetallgegenständen in den ehemals besetzten oder eingegliederten Gebieten 2.000 Deutsche Mark.;Dabei sind Reichsmarkzahlungen mit 10 vom Hundert anzusetzen.;0.6092672348022461;1.0
Die Auslandsbesoldung der Beamten des Auswärtigen Dienstes erfolgt nach dem Bundesbesoldungsgesetz.;Das Nähere regelt das Auswärtige Amt in Verwaltungsvorschriften.;0.7947131395339966;1.0
Der Betreiber der vorzeitig endgültig stillgelegten Anlage erhält nach der vorzeitigen endgültigen Stilllegung nur noch eine einmalige Abschlussvergütung nach Maßgabe des Absatzes 7 Satz 1, 2 und 6.;Ist über ihn entschieden, so können weitere Ansprüche für den gleichen Zeitraum nicht mehr geltend gemacht werden.;0.6056036353111267;1.0
Die Aufhebung, die Änderung und der Vergleich nach Satz 1 bedürfen bei Überschreiten bestimmter Schwellenwerte der Einwilligung durch den Beirat.;Dem Antrag ist eine Nachweisung beizufügen.;0.7175232172012329;1.0
Das Versicherungspflichtverhältnis beginnt mit dem Tag, an dem erstmals die Voraussetzungen nach den Absätzen 1 und 2 erfüllt sind.;(2a) Der Arbeitgeber hat für jeden in einem Kalenderjahr Beschäftigten, der in der Unfallversicherung versichert ist, zum 16. Februar des Folgejahres eine besondere Jahresmeldung zur Unfallversicherung zu erstatten.;0.6599127650260925;1.0
Das Bundesministerium der Verteidigung stellt ihren Verlust fest.;Die Entscheidung trifft das Bundesministerium der Verteidigung.;0.6724337935447693;0.6363636363636364
Bei Gefahr im Verzug bedarf es des Einvernehmens nach den Sätzen 2 bis 5 nicht.;Der Widerruf muss keine Begründung enthalten.;0.7175946831703186;1.0
Entsprechendes gilt, wenn Anfragen von derselben Behörde unter verschiedenen Geschäftsnummern vorliegen.;Zu diesem Zweck können sie verlangen, dass ihnen die geschäftlichen Unterlagen vorgelegt werden.;0.6898188591003418;1.0
"Diese nimmt ihn auf oder leitet ihn an die für seine Aufnahme zuständige Aufnahmeeinrichtung weiter; im Falle der Weiterleitung ist der Ausländer, soweit möglich, erkennungsdienstlich zu behandeln.";(2) Den Abschiebungsgefangenen wird gestattet, mit Rechtsvertretern, Familienangehörigen, den zuständigen Konsularbehörden und einschlägig tätigen Hilfs- und Unterstützungsorganisationen Kontakt aufzunehmen.;0.7037526369094849;1.0
(3) Die Gemeindebehörde übersendet dem Kreiswahlleiter die Wahlniederschriften ihrer Wahlvorstände mit den Anlagen auf schnellstem Wege.;(1) Der Bezirkswahlvorstand fertigt über jede Sitzung, in der er einen Beschluß gefaßt hat, eine Niederschrift.;0.7937690019607544;1.0
§ 63 Abs. 1 Satz 3 gilt entsprechend.;Im übrigen gelten die §§ 13 bis 23.;0.7697720527648926;1.0
§ 5 Abs. 2 gilt entsprechend.;Die Vorschriften über den Grundbuchberichtigungszwang im Fünften Abschnitt der Grundbuchordnung finden entsprechende Anwendung.;0.7771755456924438;1.0
(4) Auf die Besoldung nach Absatz 1 Satz 3 wird ein anderes Arbeitseinkommen oder ein Unterhaltsbeitrag angerechnet.;(2) Beitragspflichtige Einnahmen sind bis zu einem Betrag von 1/360 der in § 6 Abs. 7 des Fünften Buches festgelegten Jahresarbeitsentgeltgrenze für den Kalendertag zu berücksichtigen (Beitragsbemessungsgrenze).;0.7348381280899048;1.0
Fehlsichtigkeiten müssen – soweit möglich und verträglich – korrigiert werden.;Der Bewerber hat die Fehler in geeigneter Weise (verbal oder ggf.;0.7325642108917236;1.0
(2) Wegen einer Steuer, die als öffentliche Last auf Grundbesitz ruht, hat der Eigentümer die Zwangsvollstreckung in den Grundbesitz zu dulden.;Satz 1 gilt auch, wenn das Grundstück im Eigentum eines privatrechtlich organisierten Unternehmens steht, an dem mehrheitlich eine Gebietskörperschaft Anteile hält.;0.7577264904975891;1.0
Der Inhalt des Zusatzes bestimmt sich nach dem Inhalt der Anordnung.;(2) Die Beitragsstruktur kann durch die Satzung geändert werden.;0.8146406412124634;1.0
(7) Der Briefwahlvorsteher verpackt die Wahlunterlagen entsprechend § 73 Abs. 1 und übergibt sie dem Kreiswahlleiter, der sie verwahrt, bis ihre Vernichtung zugelassen ist (§ 90).;Hat ein Wahlberechtigter mehrere Wahlvorschläge unterzeichnet, so hat er auf Aufforderung des Hauptwahlvorstands innerhalb einer angemessenen Frist, spätestens jedoch innerhalb einer Woche zu erklären, welche Unterschrift er aufrechterhält.;0.6875720024108887;1.0
Tag vor der Wahl) bei der zuständigen Gemeindebehörde eingeht, kann nicht mehr entsprochen werden (§ 17a Abs. 2 der Europawahlordnung).;Stellt ein Betriebswahlvorstand fest, dass die Amtszeit eines Delegierten vorzeitig beendet oder dass er verhindert ist, so teilt er dies dem Hauptwahlvorstand mit.;0.6958618760108948;1.0
(7) § 7 Abs. 8 in der Fassung des Artikels 23 des Gesetzes vom 20. Dezember 2007 (BGBl.;Die §§ 27 bis 33 gelten entsprechend.;0.6510175466537476;1.0
"Eine Eintragung soll nur erfolgen, wenn der, dessen Recht durch sie betroffen wird, als der Berechtigte eingetragen ist; dies gilt nicht, wenn der Betroffene Erbe des eingetragenen Betroffen ist.";(1) Die Rechtsbeschwerde steht den am Beschwerdeverfahren Beteiligten zu.;0.744081974029541;1.0
L 294 vom 6.11.2013, S. 28) geändert worden ist.;§ 14 des Achten Gesetzes zur Änderung des Lastenausgleichsgesetzes (Gesetz nach § 246 LAG - 8.;0.6630510091781616;1.0
§ 74 Abs. 2 Satz 2 bleibt unberührt.;(4) Die §§ 51, 52 gelten entsprechend.;0.6470946073532104;1.0
(2) Die Aufstiegsbeamtinnen und Aufstiegsbeamten nehmen gemeinsam mit den Anwärterinnen und Anwärtern an der Ausbildung teil.;Gegebenenfalls sind geeignete Ausbildungsmaßnahmen durchzuführen.;0.6434537768363953;1.0
(1a) Bis zum Ablauf des 31. Dezember 2018 ist abweichend von § 5 Absatz 1 Satz 1 eine Betäubung nicht erforderlich für die Kennzeichnung von Pferden durch Schenkelbrand.;I S. 3220) keine Anwendung, sofern vollständige Antragsunterlagen vorliegen.;0.6009393930435181;1.0
Die endgültige Abrechnung eines Bereitschaftsjahres erfolgt – soweit erforderlich – spätestens zum 1. Januar des folgenden Kalenderjahres.;Sie bedarf der Zustimmung der Anstalt und kann frühestens ein Jahr vor Ablauf der bisherigen Amtszeit erfolgen.;0.7368167638778687;1.0
Das Gericht soll Personen, die von der Entscheidung erkennbar in besonderem Maße betroffen werden, auch ohne Antrag beiladen.;Entsprechendes gilt für Amtshandlungen auf Grund eines Rechtshilfeersuchens.;0.7323276996612549;1.0
In der Wahl des Arbeits- und Hilfspersonals finden keine anderen Beschränkungen statt, als die durch das gegenwärtige Gesetz festgestellten.;Nicht wählbar ist, wer kraft Gesetzes dem Betriebs-, Personal-, Richter-, Staatsanwalts- oder Präsidialrat nicht angehören kann.;0.7071382999420166;1.0
Kommt der Unternehmer einer Anordnung nach Satz 1 nicht nach, so kann die zuständige Behörde die Fortführung des Betriebes bis zur Befolgung der Anordnung untersagen.;(3) Verbände dürfen Verwaltungsakte nur erlassen, soweit sie hierzu durch Gesetz oder auf Grund eines Gesetzes berechtigt sind.;0.6909083127975464;1.0
§ 3 Satz 4 findet keine Anwendung.;Absatz 2 ist nicht anzuwenden.;0.880856990814209;1.0
Erfolgt die Übermittlung auf Ersuchen des Dritten, an den die Daten übermittelt werden, trägt dieser die Verantwortung für die Richtigkeit der Angaben in seinem Ersuchen.;In diesem Fall ist dem Dienstpflichtigen Auskunft zu erteilen.;0.7081325054168701;1.0
Wird als Wärmeerzeuger eine zum Gebäude gehörige Anlage mit Kraft-Wärme-Kopplung genutzt, so ist für deren Berechnung DIN V 18599-9 : 2011-12 Abschnitt 5.1.7 Verfahren B zu verwenden.;(1) Die zuständige Behörde (Kontrollstelle) unterzieht Inspektionsberichte über Klimaanlagen nach § 12 und Energieausweise nach § 17 nach Maßgabe der folgenden Absätze einer Stichprobenkontrolle.;0.6391994953155518;1.0
I S. 1550) ist auf Gewinne der Wirtschaftsjahre anzuwenden, die nach dem 31. Dezember 2003 beginnen.;(3) Sind die Einkünfte als Jahreseinkünfte zu berechnen, gilt § 35 Abs. 3 entsprechend.;0.6024137735366821;0.962962962962963
In den Fällen des § 460 StPO und des § 66 JGG verbleibt es bei den Gebühren für die früheren Verfahren.;Wird ein Zulassungsantrag vor der Bescheiderteilung zurückgenommen, wird der Gebührenberechnung der bis dahin angefallene Bearbeitungsaufwand zu Grunde gelegt.;0.6045404672622681;1.0
Die Fenster und sonstigen Öffnungen des Gewächshauses können zu Belüftungszwecken geöffnet werden und erfordern keine besondere Schutzvorrichtung, um Pollen, Mikroorganismen oder kleine Flugtiere (z.;Der Arbeitsbereich muß mit einer technischen Lüftung ausgestattet sein, wobei die Filtration der Raumabluft in der Regel nicht erforderlich ist.;0.6055638790130615;0.9743589743589743
(2) Beim Internationalen Führerschein nach Artikel 7 und Anlage E des Internationalen Abkommens über Kraftfahrzeugverkehr vom 24. April 1926 (RGBl.;(3) Die seitliche Kenntlichmachung von Fahrzeugen, für die sie nicht vorgeschrieben ist, muss Absatz 1 entsprechen.;0.7293027639389038;1.0
"Die Maßnahmen sollen vorrangig in Gruppen, insbesondere in Kindergärten und Schulen, durchgeführt werden; sie sollen sich insbesondere auf die Untersuchung der Mundhöhle, Erhebung des Zahnstatus, Zahnschmelzhärtung, Ernährungsberatung und Mundhygiene erstrecken.";(4) Für Kinder im schulpflichtigen Alter ist ein bedarfsgerechtes Angebot in Tageseinrichtungen vorzuhalten.;0.6092981100082397;1.0
"(2) Die gutachterliche Stellungnahme des Rentenversicherungsträgers zur Erwerbsfähigkeit ist für alle gesetzlichen Leistungsträger nach dem Zweiten, Dritten, Fünften, Sechsten und Zwölften Buch bindend; § 48 des Zehnten Buches bleibt unberührt.";(1) Anrechte auf Altersentschädigung werden intern geteilt.;0.6996498107910156;1.0
"(4) Ist Wohnraum durch Ausbau oder Erweiterung neu geschaffen worden, gehören zu den Gesamtkosten, die diesem Wohnraum in der Teilwirtschaftlichkeitsberechnung zuzurechnen sind, nur diejenigen Kosten, die durch den Ausbau oder die Erweiterung entstanden sind; dies gilt auch, wenn Zubehörräume von öffentlich geförderten Wohnungen zu neuen Wohnungen ausgebaut werden.";(5) Leben Leistungsberechtigte in einer sonstigen Unterkunft nach § 42a Absatz 2 Satz 1 Nummer 2 sind Aufwendungen für Unterkunft und Heizung nach § 42a Absatz 5 anzuerkennen.;0.6113046407699585;0.9818181818181818
Gehen Teile und Zubehör nach Satz 1 ohne den Hauptgegenstand in einer Sendung aus oder ein und beträgt der statistische Gesamtwert der Sendung nicht mehr als 2 500 Euro, können sie mit den auf sie zutreffenden Warennummern des Warenverzeichnisses für die Außenhandelsstatistik angemeldet werden.;(4) Hat der systematische Internalisierer Quotes für verschiedene Größen veröffentlicht, so kann er einen Kundenauftrag, der zwischen diesen Größen liegt, nach Maßgabe der Absätze 1 bis 3 zu einem der quotierten Preise ausführen.;0.6167474985122681;0.935483870967742
Ein Ausländer, der am 1. Januar 2000 rechtmäßig seinen gewöhnlichen Aufenthalt im Inland und das zehnte Lebensjahr noch nicht vollendet hat, ist auf Antrag einzubürgern, wenn bei seiner Geburt die Voraussetzungen des § 4 Abs. 3 Satz 1 vorgelegen haben und weiter vorliegen.;Die Aufenthaltserlaubnis berechtigt während dieses Zeitraums zur Ausübung einer Erwerbstätigkeit.;0.6030000448226929;0.9795918367346939
(1) Ergänzungsschöffen (§ 192 Abs. 2, 3) werden aus der Hilfsschöffenliste zugewiesen.;in Rubrik 18 die notwendigen Ergänzungen vornehmen.;0.7175337672233582;1.0
Zur Regelung zwischenstaatlicher Streitigkeiten wird der Bund Vereinbarungen über eine allgemeine, umfassende, obligatorische, internationale Schiedsgerichtsbarkeit beitreten.;Dies schließt auch die Umsetzung darauf bezogener internationaler Empfehlungen und Verpflichtungen in nationales Recht ein.;0.782935380935669;1.0
