Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
Circumstances where one person may act for another in response to a notice under section 17 of the Act — receivers etc.;Circumstances where one person may act for another in making a claim — receivers etc.;0.7304163575172424;0.4
Signed by authority of the Secretary of State for Health.;Signed on behalf of the Secretary of State for Communities and Local Government.;0.7304469347000122;0.6666666666666667
Standard  Where goods temporarily admitted for inward processing are to undergo manufacturing or processing, the  competent authorities shall fix the rate of yield of the operation by reference to the actual conditions under which it is effected.;Recommended practice  Where the inward processing operations:    - relate to goods whose characteristics remain reasonably constant,       - are customarily carried out under clearly defined technical conditions, and       - give compensating products of constant quality,         the competent authorities should lay down standard rates of yield applicable to the operations.;0.777197003364563;0.8
The Greek banks participated in that buy-back programme which crystallised further losses on their balance sheets, since most of the accounting loss (that is, the difference between market value and nominal value) booked on those new GGBs at the time of the PSI programme became definitive and irreversible (23).;The exchange resulted in significant losses for the bondholders (estimated by the Bank of Greece at 78 % of the face amount of old GGBs on average for the Greek banks) and capital needs which were retroactively booked in the Greek banks' 2011 financial statements.;0.7243531942367554;0.8837209302325582
1750/2004 ” substitute “ Commission Regulation (EC) No.;(14)  Commission Decision 2001/844/EC,ECSC,Euratom of 29 November 2001 amending its internal Rules of Procedure (OJ L 317, 3.12.2001, p. 1).;0.7111058831214905;0.96
The Guidelines were last amended on 18 February 2004 (not yet published).;Directive as last amended by Commission Decision 2004/216/EC (OJ L 67, 5.3.2004, p. 27).;0.7035455107688904;0.8888888888888888
Any future liquidity support for the Bank will have to be granted under a scheme duly approved by the Commission.;Future liquidity support granted under that scheme would also constitute aid.;0.7251981496810913;0.6153846153846154
Done at Brussels, 12 February 2016.;Gedaan te Brussel, de vijftiende februari tweeduizend tien.;0.7519195675849915;1.0
Signed by authority of the Secretary of State for Work and Pensions.;Signed on behalf of the Secretary of State for Communities and Local Government.;0.7353553771972656;0.7
Lysosomal storage disorder service 16.;Lysosomal storage disorder service 27.;0.9804415106773376;0.33333333333333337
On the other hand, the restructuring plan gives the opportunity to CSK to cover itself its liabilities, and at the same time there is the possibility of entry of private investors.;According to the Cypriot authorities it is assumed that CSK will return to the market shares as used in the original restructuring plan (in the respective scenario).;0.7385083436965942;0.875
See also section 122 of the Magistrates' Courts Act 1980 .;In this subsection “magistrates’ court maintenance order” has the same meaning as in section 150(1) of the Magistrates’ Courts Act 1980.;0.7673124670982361;0.7222222222222222
Done at Luxembourg, 10 April 2006.;Sporządzono w Luksemburgu dnia dziesiątego kwietnia roku dwutysięcznego szóstego.;0.7747847437858582;1.0
To cover the airport operating costs, it was stipulated that the operator could have recourse to contributions from other relevant public bodies (25).;It may therefore provide for public financing to compensate the costs incurred by airport operators in carrying out these tasks in so far as these are entrusted to the latter by national law and provided that this financing does not give rise to overcompensation or discrimination between airports.;0.7679521441459656;0.9090909090909091
the applicable deadline must be no less than 28 days following the last date that a proposed application was published.;Consultations on matters of urgency, including those regarding perishable or seasonal goods shall be held within 15 days of the date of the submission of the request, and shall be deemed concluded within 30 days of the date of the submission of the request.;0.7298156023025513;0.9310344827586207
The management of the Union’s external cooperation programmes is under the responsibility of the Commission without prejudice to the respective roles of the Commission and of the EEAS in programming as set out in the following paragraphs.;The Commission shall be responsible for managing and implementing the programme in cooperation with the Member States.Article 13Follow-up and evaluation1.;0.7480449080467224;0.9230769230769231
Decides to extend by three months the term of office of the Committee of Inquiry.;The term of office of full members of the Committee and of their alternates shall be three years.;0.7149448394775391;0.6923076923076923
FOR THE COUNCIL   THE PRESIDENT   B .;FOR THE COMMISSION   HENK VREDELING   VICE-PRESIDENT;0.7811891436576843;1.0
BE: economic needs test is required if the gross annual salary of the natural person is below the threshold of EUR 30 000.;CZ: Economic needs test based on population criterion.;0.703387439250946;0.8235294117647058
ARTICLE 9  THE COMMITTEE MAY ASK FOR THE ATTENDANCE , AS AN EXPERT , OF ANY PERSON WHO IS SPECIALLY QUALIFIED IN ANY PARTICULAR SUBJECT OF THE AGENDA .;The representative of the Commission may invite experts and observers with specific knowledge to participate in the work of the group and the working groups.;0.7376515865325928;0.96
Before taking a decision, the Secretary-General/High Representative shall notify the Permanent Representative of the Member State of which the seconded military staff member is a national.;The Secretary-General/High Representative may bring to the attention of national authorities any violation by the military experts of the rules set out or referred to in the present Decision.8.;0.7024087309837341;0.8333333333333334
(1)  OJ L 64, 12.3.2010.;L123, 29.5.72, p. 6 (OJ/SE 1966-1972 supplement p. 74) OJ No.;0.7594940662384033;0.9230769230769231
Where the State authorities are unable to recover the full amount of aid, the registration of the liability can meet the recovery obligation only if the insolvency proceedings result the definitive cessation of the undertaking's activities (49).;In accordance with well-established case-law, the insolvency of the beneficiary and its inability to repay the aid do not constitute a valid reason for exempting it from its obligation to reimburse the aid (40).;0.7013144493103027;0.9090909090909091
(4)  OJ L 337, 20.12.2001, p. 52.;NIINISTÖ(1) OJ C 307 E, 26.10.1999, p.;0.8113365769386292;0.9285714285714286
V Bruselu dne dvacátého osmého února dva tisíce osm.;Sporządzono w Brukseli dnia dwudziestego ósmego lutego roku dwa tysiące ósmego.;0.962445855140686;1.0
Nothing in this Agreement shall affect the Parties’ right to recourse to dispute settlement under WTO Agreements.;None of the provisions in this Agreement shall prevent any of the Parties from taking trade defence action in accordance with paragraph 2 of this Article and Article 26.;0.7046129703521729;0.875
(6)  OJ L 165, 30.4.2004, p. 1.;1504/2004 of 19 July 2004 (O.J.;0.8185230493545532;1.0
New land uses will be developed, for example for set-aside land.;PROGRAMME FOR THE APPROPRIATE USE OF LAND AND RURAL DEVELOPMENT   -  RESEARCH INTO THE APPROPRIATE USE OF LAND ( AGRICULTURE , FORESTRY , PASTURE ).;0.7426493167877197;0.9333333333333333
Done at Brussels, 21 May 1992.;Tehty Brysselissä neljäntenä päivänä toukokuuta vuonna kaksituhattaviisi.;0.718003511428833;1.0
Such access shall be in accordance with the national law of the country in which the request is made.;Information obtained in accordance with paragraph 1 shall be used solely for the purposes of this Agreement and shall be accorded the same protection by the recipient country as is given to information of like nature under the national law of that country.;0.7083675861358643;0.7727272727272727
The European Union declares that it has already adopted legal instruments, binding on its Member States, covering matters governed by this Supplementary Protocol.;Since the adoption of that Directive, UN regulations have increasingly been incorporated into Union legislation in the framework of the EU type-approval.;0.7305225729942322;0.9615384615384616
Invites the Commission to make proposals in order to ensure that the Agencies benefit from appropriate support from the EPSO when organising selection procedures and that there is a mechanism in place to validate the outcome of such procedures externally before recruitment takes place.;The Commission will select the proposed experts, who best embody the required expertise in respect of the matters covered by the mandate for the Group, as amongst others evidenced by prior experience in proposing or implementing solutions to these problems within their administration, parent organisation, association or industry.;0.7198455929756165;0.9791666666666666
(2) OJ No L 311, 23.;OPITZ  // P. DANKERT  (1) OJ No C 344, 31.;0.81363445520401;0.9230769230769231
The EUSR shall keep the Council and the Commission promptly informed of the composition of the team.;The Council and the Commission, assisted by the High Representative, will ensure that consistency and will cooperate to that effect.;0.7165126204490662;0.875
Bank Melli serves as a facilitator for Iran's sensitive activities.;Over the last seven years, Bank Mellat has facilitated hundreds of millions of dollars in transactions for Iranian nuclear, missile, and defense entities.;0.7655489444732666;0.9545454545454546
The Common Council A person engaged on service as an inspector of constabulary or an assistant inspector of constabulary who is a former member of a home police force, the Police Service of Scotland or the police service in Northern Ireland.;The Secretary of State A person appointed as Chief Inspector of Constabulary who is a former member of a home police force, the Police Service of Scotland or the police service in Northern Ireland.;0.7382580041885376;0.4
2) Regulations 2008 and shall come into force on 1st August 2008.;Act 1974 (Application outside Great Britain) (Variation) Order 2009 and comes into force on 5th August 2009.;0.7030677199363708;0.8947368421052632
Întocmit la Bruxelles la paisprezece iulie două mii unsprezece.;V Bruselu dne dvacátého sedmého července dva tisíce jedenáct.;0.9162157773971558;1.0
(2)  OJ L 248, 16.9.2002, p. 1.;(14) OJ C 329, 4.11.1996, p.;0.8720430731773376;0.9166666666666666
(4)  OJ L 345, 29.12.2001, p. 94.;NIINISTÖ(1) OJ C 307 E, 26.10.1999, p.;0.7972915768623352;0.9285714285714286
Subsequent verifications of statements on origin shall be carried out at random or whenever the customs authorities of the Member States have reasonable doubts as to their authenticity, the originating status of the products concerned or the fulfilment of other requirements of this Annex.;If further verification of the shipment is considered necessary by the competent authorities, checks may be carried out to establish whether the shipment in question conforms to the information provided in the licence and to the records relating to the relevant licence which are held by the licensing authority.;0.7249952554702759;0.9523809523809523
This involves determining whether a hypothetical MEO acting in place of the Operators and motivated by the prospect of profits would have entered into similar agreements.;In concluding the sale-and-lease-back transaction, NEUWOGES’ actions were such as a MEO would have chosen to engage in.;0.7056981325149536;0.9130434782608696
The member of the temporary staff may appeal against this decision to the Invalidity Committee that shall be established by the Agency.;It shall, however, be forwarded to the Appeal Board if an action concerning the member of temporary staff is brought.;0.7707938551902771;0.7058823529411764
PRIMA-IS shall monitor and report to the Commission on the implementation of all activities included in the annual work plan.;In implementing this Decision the Commission, acting in cooperation with the Member States, shall take all the necessary measures to ensure the monitoring and evaluation of the actions of the programme, as provided for in Article 1.2.;0.718183159828186;0.9285714285714286
This measure will actively contribute to strengthening mutual knowledge and understanding between citizens and between cultures.;Greater knowledge and better mutual understanding of the respective cultures will be promoted.;0.7343387603759766;0.6923076923076923
Parties to proceedings in cartel cases which engage in settlement discussions pursuant to Article 10a of Regulation (EC) No 773/2004 may call upon the hearing officer at any stage during the settlement procedure in order to ensure the effective exercise of their procedural rights.;The hearing officer shall safeguard the effective exercise of procedural rights throughout competition proceedings before the Commission for the implementation of Articles 101 and 102 of the Treaty, and under Regulation (EC) No 139/2004 (hereinafter ‘competition proceedings’).;0.7143842577934265;0.775
Member States and the Commission shall grant all necessary support to such effect.;The participating Member States shall provide the Commission with all information relevant for coordination purposes.;0.7384233474731445;0.7142857142857143
Signed by authority of the Secretary of State for Work and Pensions.;Signed on behalf of the Secretary of State for Communities and Local Government.;0.7353553771972656;0.7
The privileges and immunities which the Commission and its officers shall enjoy in the territory of a Contracting Party shall be determined by agreement between the Commission and the member concerned.;The Commission may, where appropriate, enter into contractual arrangements with relevant institutions to provide expert services necessary for the efficient functioning of the Commission and to enable it to carry out effectively its responsibilities under this Convention.;0.7337954640388489;0.967741935483871
(6)  Council Decision (CFSP) 2016/1172 of 18 July 2016 amending Decision 2012/392/CFSP on the European Union CSDP mission in Niger (EUCAP Sahel Niger) (OJ L 193, 19.7.2016, p. 106).;(4)  Council Decision (EU) 2016/1351 of 4 August 2016 concerning the Staff Regulations of the European Defence Agency and repealing Decision 2004/676/EC (see page 1 of this Official Journal).;0.7211418747901917;0.8974358974358975
The European Year will highlight the positive contribution that people, irrespective of their sex, racial or ethnic origin, religion or belief, disability, age or sexual orientation, can make to society as a whole, in particular by accentuating the benefits of diversity.;The purpose of the European Year shall be to encourage the sharing and appreciation of Europe's cultural heritage as a shared resource, to raise awareness of common history and values, and to reinforce a sense of belonging to a common European space.;0.7044163942337036;0.9545454545454546
(4) OJ L 198, 27.7.2002, p.;(2)  OJ C 186, 6.8.2003, p. 1. and OJ C 116, 30.4.2004, p. 14.;0.8466103672981262;0.9333333333333333
The institutions of these Member States shall issue a temporary replacement certificate to any insured person who cannot obtain a European card.;An alternative mark will be used for countries where a European card is to be issued but which are not members of the European Union.;0.734426736831665;0.9
(95)  Rostock Regional Court, pp.;(13)  See Rostock Regional Court, judgment of 28 November 2008 (hereinafter: ‘Rostock Regional Court judgment’, p. 24.;0.7951521873474121;0.8125
In response to the economic and political situation in countries of the Southern and Eastern Mediterranean, the EBRD has developed a phased approach to starting its activities that will take into consideration the specificity of the region.;The geographic scope of EBRD operations should be extended to the Southern and Eastern Mediterranean in order to promote similar objectives.;0.792114794254303;0.8461538461538461
(vii) the Agreement signed on 19 December 1996 on Accession of the Republic of Finland: Articles 4 and 5 and Final Act, Part II, Joint Declaration 3.;Norway and Iceland also concluded a Cooperation Agreement with the Member States on 19 December 1996.;0.7399498224258423;0.8461538461538461
The group shall be composed of up to 15 members.;The SCENIHR shall be composed of 13 members.;0.7821360230445862;0.5714285714285714
The LAS applies to all current sources of timber and derived products open to export.;All imported timber products listed in Annex I will also be controlled by the LAS.;0.7655962705612183;0.7857142857142857
It was established on the basis of a weighted average.;It was calculated on the basis of a weighted average.;0.9290071725845337;0.4
It shall take effect on the date of its publication.;Article 3  This Decision shall enter into force on the day of its publication.;0.7116762399673462;0.8181818181818181
Some comments also claim that the new direct transport aid scheme will only, to a limited extent, reduce the additional transport costs for enterprises located in the peripheral regions in Norway.;The Norwegian authorities state that the designation of the area for regional transport aid is based on Annex XI of the State Aid Guidelines, which establishes criteria for granting aid to offset additional transport costs in low population density areas, i.e.;0.7241201996803284;0.8918918918918919
Done at Brussels, 30 November 2009.;Întocmit la Bruxelles, 28 iulie 2010.;0.7725784778594971;1.0
(10)-(12) of the EFTA Surveillance Authority’s Guidelines Chapter 25 on National Regional Aid (OJ L 111, 29.4.1999 and EEA Supplement No 18), as amended by OJ L 274, 26.10.2000 and EEA Supplement No 26.;"1996, p. 30); Council Directives 87/54/EEC (OJ L 24, 27.";0.7507484555244446;0.935483870967742
The Trade Committee shall be co-chaired by the Minister for Trade of Korea and the Member of the European Commission responsible for Trade.;As provided for in Article 15.1.1 of the Agreement, the Trade Committee shall be composed of the representatives of the EU Party, on the one hand, and representatives of Korea, on the other hand.;0.7850863933563232;0.8
1) Order of Council 2015 and comes into force on 19th October 2015.;This Order may be cited as the General Medical Council Fitness to Practise Committees and Review Board for Overseas Qualified Practitioners (Amendment) Rules Order of Council 2003 and shall come into force on 1st July 2003.;0.700748860836029;0.8888888888888888
(156)  Case T-214/95 Het Vlaamse Gewest v Commission [1998] ECR II-717, paragraph 46.;(103)  Article 38(2) of Law 1473/1984.;0.7136132121086121;1.0
By Council Decision 2012/387/EU of 16 July 2012, Council Decision 2011/492/EU was extended by one year, until 19 July 2013.;272/2011 adopted by the Council of the European Union on 21st March 2011 , Council Implementing Regulation (EU) No 288/2011 adopted by the Council of the European Union on 23rd March 2011 and Council Regulation (EU) No.;0.7125961184501648;0.9583333333333334
Signed by authority of the Secretary of State for Work and Pensions.;Signed on behalf of the Secretary of State for Communities and Local Government.;0.7353553175926208;0.7
The investigation of dumping covered the period from January to December 1982.;"Investigation(5) The investigation of dumping covered the period from l July 1996 to 30 June 1997 (hereinafter the ""investigation period"").";0.7348316311836243;0.7647058823529411
(11)  Case C-280/00 Altmark Trans v Regierungspräsidium Magdeburg, [2003] EU:C:2003:415, paragraphs 87 and 88.;(2)  Judgments in Case C-280/00 Altmark Trans GmbH and Regierungspräsidium Magdeburg v Nahverkehrsgesellschaft Altmark GmbH (‘Altmark’) [2003] ECR I-7747 and Joined Cases C-34/01 to C-38/01 Enirisorse SpA v Ministero delle Finanze [2003] ECR I-14243.;0.7618962526321411;0.75
Signed by authority of the Secretary of State for Work and Pensions.;Signed on behalf of the Secretary of State for Communities and Local Government.;0.7353554964065552;0.7
Member States shall notify the Committee of the entry into, or transit through, their territories of the persons set out in Annex I, if an exemption has been granted.;A Member State wishing to grant exemptions referred to in paragraph 7 shall notify the Council thereof in writing.;0.7863488793373108;0.8695652173913043
Accordingly, whenever a Central Authority of a Contracting State needs to contact a Central Authority of a Member State of the European Union it should contact the Central Authority concerned directly.;However, the requested Central Authority may ask the requesting Central Authority to provide these additional documents or information.;0.7009010314941406;0.9090909090909091
Incremental costs incurred by European Union recourse to NATO common assets and capabilities made available for an EU-led operation.;The European Union shall bear the expenses derived from organisational matters regarding consultations, mediation and arbitration, with the exception of the remuneration and the expenses to be paid to the mediators and arbitrators, which shall be shared.;0.7250919938087463;0.9333333333333333
(2)  OJ C 53, 3.3.2005, p. 1.;(3) OJ L 31, 1.2.2002, p.;0.8519823551177979;0.9166666666666666
Each Party shall refer to the Interim Committee any dispute relating to the application or interpretation of this Agreement.;Consultations between the Parties shall take place within the Interim Committee concerning the Agreements described in paragraphs 1 and 2 of this Article and, where requested, on other major issues related to their respective trade policies towards third countries.;0.7523737549781799;0.90625
For the Council  The President  J. SILKIN;M. GIL-ROBLESFor the CouncilThe PresidentW.;0.8047793507575989;1.0
Hecho en Bruselas, el veintidós de septiembre de dos mil once.;Briselē, divi tūkstoši vienpadsmitā gada divdesmit otrajā septembrī.;0.8976026177406311;1.0
Involved in purchasing equipment and materials which have direct applications in the Iranian nuclear programme.;It has facilitated numerous purchases of sensitive materials for Iran's nuclear and missile programmes.;0.8422552943229675;0.8823529411764706
The Head of Delegation can delegate security tasks of an administrative or technical character to the Head of Administration and other members of the Delegation staff.;The Head of each Union Delegation shall be responsible for implementing all measures relating to the security of the Delegation, and shall manage the security and safety of the Delegation’s staff and visitors, physical assets and information.;0.7723689675331116;0.8333333333333334
Termination of this Agreement shall not affect any rights or obligations arising out of the execution of this Agreement before such termination.;The Agreement shall not be renewed or renegotiated in accordance with its Article 12 in case the agreements referred to in the first paragraph have been terminated.;0.7401509284973145;0.8947368421052632
Which organisations are responsible for feeding the quantitative data into the control system?;Does the control system produce quantitative data on inputs and outputs at the following stages of the supply chain?;0.7409287095069885;0.7142857142857143
Hecho en Bruselas, el veintiocho de julio de dos mil diez.;Fatto a Bruxelles, addi' diciannove luglio duemilacinque.;0.9153431057929993;1.0
Interest shall be payable from the date on which the misused aid was at the disposal of the beneficiary until the date of its recovery.;Aid may be paid to the beneficiary in the year in which the costs are incurred or in the following year.;0.7638701796531677;0.8666666666666667
3 and Transitional and Transitory Provisions) and (Commencement No.;2) Regulations 2002 (Amendment) (No.;0.741630494594574;1.0
In the same conditions as those laid down in rules fixed by the Community institutions pursuant to Article 17(2) of Annex VII to the EC Staff Regulations, staff members may regularly have part of their remuneration transferred by the Agency to another EU Member State.;persons covered by the Staff Regulations of Officials of the European Communities or by the Conditions of employment of other servants of the European Communities and seconded national experts, and when deemed necessary also to staff of other institutions, agencies and other bodies housed in EC Delegation premises.;0.752069354057312;0.8863636363636364
2) Order 2014 is amended as follows.;9 and Transitional and Transitory Provisions (Amendment)) Order 2015 .;0.7210409045219421;0.9090909090909091
Moul., Dianthus L., Gypsophila L., Pelargonium l'Herit.;Des Moul., Dianthus L. or Pelargonium l’Hérit.;0.8864974975585938;0.6
The decision to end the operation shall be taken by the European Union, following consultation with New Zealand if it is still contributing to the EU civilian crisis management operation at the date of termination of the operation.;The decision to end the EU participation in the AMM shall be taken by the Council of the European Union, following consultation with the Kingdom of Thailand and provided that the Kingdom of Thailand is still contributing to the AMM at the date at which that decision is taken.;0.7144315838813782;0.52
"This does not mean that both have to be used; it is possible to use one or the other, or both.";"This does not mean that both have to be used; one can use one or the other or both.";0.9861687421798706;0.19999999999999996
It shall expire 60 months after the date of the conclusion of the financing agreement referred to in Article 3(3).;Termination of this Agreement shall take effect three months after the expiry of the 90-day period.;0.7045782804489136;0.8333333333333334
14 Order ” means the Welfare Reform Act 2012 (Commencement No.;7 and Amendment) Order 2014.;0.7055078744888306;0.9166666666666666
It is therefore logical for the aid amounts resulting from the various agreements also to be established, as a general rule, on an annual basis.;By what means have the amount of aid been established, e.g.;0.7255663871765137;0.875
Pina Moura(1) OJ L 300, 31.12.1972, p.;(3)  OJ C 294, 30.11.2004, p. 99.;0.7057465314865112;0.9285714285714286
EFTA States must demonstrate that the aid targets a market failure by having a substantial impact on the environmental protection.;EFTA States should demonstrate that there is a market failure justifying the aid.;0.8389029502868652;0.5384615384615384
Meetings of the Council shall not be public except in the cases referred to in Article 8.;Votes shall not be made public in the case of discussions leading to indicative votes or the adoption of preparatory acts.Article 10Public access to Council documentsThe detailed arrangements for public access to Council documents shall be adopted by the Council(5).Article 11Voting arrangements and quorum1.;0.7124533653259277;0.896551724137931
The actions to be implemented under the programme and their specific objectives are set out in the Annex under the following headings:A.;The implementation of the projects will be carried out in accordance with the Action Plans.;0.7120471596717834;1.0
The President of the Commission shall give such notification on behalf of the European Coal and Steel Community and the European Atomic Energy Community.Done at Brussels, 28 May 1998.For the CommissionThe PresidentJ.;The Secretary-General of the Council of the European Communities shall inform each of the Contracting Parties of the notifications provided for in paragraph 2 and of the date of entry into force of this Agreement.;0.7360910177230835;0.9393939393939394
Associate of Maher Al-Assad, including through his business activities.;"He is an influential member of the Makhlouf family and closely connected to the Assad family; cousin of President Bashar al-Assad.";0.7240931987762451;0.9375
(See also Note 6.2 below in relation to textiles).;However, the tolerance mentioned in Note 6.1 may be applied only to mixed products which have been made from two or more basic textile materials.;0.7161465287208557;0.9473684210526316
Meeting expenses are reimbursed within the limits of the allocations annually set by the responsible Commission services.;The Commission shall reimburse travel and subsistence expenses for members incurred in the context of meetings of the committees and thematic working groups in accordance with the provisions in force at the Commission.;0.7276753783226013;0.9230769230769231
The chairperson and the two vice-chairpersons attend the meetings as a matter of course.2.;A vice-chairman, who may not belong to the same group as the chairman, shall be appointed in the same manner.3.;0.7016645669937134;1.0
9 Order) or meeting the gateway conditions.;9 Order)” insert “or meeting the gateway conditions (as defined in the No.;0.866113007068634;0.4444444444444444
Second, the EFTA State must demonstrate that the State aid leads to an increase, by comparison to the situation without aid, in the size, quality, scope or targeted participants of the training project.;When new aid measures foresee the possibility of such co-financing, the EFTA States shall inform of this in their notifications to the EFTA Surveillance Authority as well as of the arrangement made to ensure that the overall aid ceilings are not exceeded.;0.706561803817749;0.9444444444444444
Amendment of the 2008 (No.;Amendment to the Protection of Freedoms Act 2012 (Commencement No.;0.7159121036529541;0.8571428571428572
It shall, in particular, adopt without delay the decision required by that Regulation on the terms and conditions for internal investigations.;This Decision applies without prejudice to the administrative procedures to be followed under the national law of a Member State concerned.;0.700087308883667;0.9090909090909091
The HR shall be authorised to release to INTERPOL EU classified information generated for the purposes of EUBAM Libya, in accordance with Decision 2013/488/EU.;The HR shall be authorised to release to the third States associated with this Decision any EU non-classified documents connected with the deliberations of the Council relating to EUAM Ukraine and covered by the obligation of professional secrecy pursuant to Article 6(1) of the Council's Rules of Procedure (2).;0.7785112857818604;0.8421052631578947
Regulation as last amended by Regulation (EC) No 1648/2003 (OJ L 245, 29.9.2003, p. 22).;Revocation of the 2003 Regulations, and operation of the 2003 (No.;0.7201129198074341;1.0
Ensure that fines and other sanctions are effectively applied and have a dissuasive effect.;Those penalties shall be proportionate to the seriousness of the offence and constitute an effective deterrent against improper use.;0.7590399980545044;1.0
Disbursements on EIB financing operations benefiting from a Comprehensive Guarantee as referred to in Article 8(1) shall not be made in countries not listed in Annex III.;An EIB Financing Operation will not be included under the cover of the Community guarantee in case the Commission delivers a negative opinion on such operation within the framework of the procedure provided for in Article 21 of the Statutes of the EIB.;0.7713032364845276;0.875
(3)  OJ L 18, 23.1.2003, p. 11.;HÄKÄMIES(1) OJ C 316, 27.11.1995, p.;0.7825771570205688;0.9230769230769231
The consensus discussion is moderated by a Commission representative (“the moderator”).;Where this Convention expressly provides that a decision on a proposal shall be taken by consensus and the Chairman determines that there would be an objection to such proposal, the Commission may appoint a conciliator for the purpose of reconciling the differences in order to achieve consensus on the matter.;0.7040202617645264;0.9285714285714286
