Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
(2) Über Einsprüche nach Absatz 1 entscheidet der Unternehmenswahlvorstand unverzüglich.;Ist die Entscheidung für sofort vollziehbar erklärt worden, so gilt die Eintragung eines Widerspruchs oder einer Vormerkung als bewilligt.;0.6936683058738708;1.0
Personen der Unternehmensleitung haben Anteile des vertikal integrierten Energieversorgungsunternehmens oder eines seiner Unternehmensteile, die vor dem 3. März 2012 erworben wurden, bis zum 31. März 2016 zu veräußern.;Einem Dienstleistenden, der Sold nach Soldgruppe 2 erhält, kann nach einer Dienstzeit von sechs Monaten bei Eignung, Befähigung und Leistung der Sold der Soldgruppe 3 gewährt werden.;0.534271240234375;0.9574468085106383
Der beauftragte Leistungsträger nach § 17 Abs. 4 des Neunten Buches hat sicherzustellen, dass eine den Vorschriften dieses Buches entsprechende Leistungsbewilligung und Verwendung der Leistungen durch den Pflegebedürftigen gewährleistet ist.;Die Regelungen über Entgeltumwandlung gelten für diese Beiträge entsprechend.;0.6897038817405701;1.0
Ist der Verfolgte vor Ausübung des Wahlrechtes verstorben, so findet § 86 entsprechende Anwendung.;Dort nehmen sie die Wahlscheine entgegen und verfahren nach den §§ 52 und 49 Abs. 4 bis 8.;0.7018637657165527;1.0
(1) Die Aufsichtsbehörde hat die Anerkennung zurückzunehmen, wenn sich nach der Anerkennung ergibt, daß sie hätte versagt werden müssen.;Gründe für eine Amtsenthebung oder eine Amtsentbindung sind auch Unfähigkeit zur ordnungsgemäßen Geschäftsführung oder Vertrauensentzug durch den Verwaltungsrat, es sei denn, dass das Vertrauen aus offenbar unsachlichen Gründen entzogen worden ist.;0.6750724911689758;1.0
(4) Im Anschluss an die Beratung der Prüfungskommission teilt die oder der Vorsitzende den Prüfungsteilnehmerinnen und Prüfungsteilnehmern die erreichten Rangpunkte mit, die sie oder er auf Wunsch kurz mündlich erläutert.;Angehörige des Prüfungsamtes können teilnehmen.;0.7309247255325317;1.0
Soweit im förmlich festgelegten Sanierungsgebiet die Enteignung zugunsten der Gemeinde zulässig ist, kann sie auch zugunsten eines Sanierungsträgers erfolgen.;Sachverständige, betroffene Gemeinden, nach § 60 Absatz 1 zu beteiligende Behörden, nach § 3 des Umwelt-Rechtsbehelfsgesetzes anerkannte Umweltvereinigungen sowie sonstige Dritte können hinzugezogen werden.;0.6910183429718018;1.0
Zwischen dem Abschluß der mündlichen Verhandlung und der Verkündung der Entscheidung sollen nicht mehr als drei Monate liegen.;(3) Die Aufhebung kann nur innerhalb von zwei Jahren seit Entstehung des Anspruchs beantragt werden.;0.6759953498840332;1.0
Die Basen einer Nucleotidsequenz sind anhand der einbuchstabigen Codes für Nucleotidsequenzzeichen darzustellen.;Jeder Sequenz wird eine eigene Sequenzkennzahl zugeteilt.;0.5256339311599731;1.0
Die betroffenen Gemeinden und Kreise sind zu hören.;Sie können der Gemeinde zugeteilt werden, wenn diese zustimmt.;0.5791323184967041;1.0
Nicht ruhegehaltfähig ist die Zeit nach Absatz 1 Satz 1 Nummer 1, 2, 4 und 5, für die eine Abfindung aus öffentlichen Mitteln gewährt worden ist.;(1) § 90 Abs. 3 der Abgabenordnung in der Fassung des Artikels 9 des Gesetzes vom 16. Mai 2003 (BGBl.;0.6099745631217957;0.9736842105263158
(2) Als allgemeine Änderung der Dienstbezüge im Sinne des Absatzes 1 gelten auch die Neufassung der Grundgehaltstabelle mit unterschiedlicher Änderung der Grundgehaltssätze und die allgemeine Erhöhung oder Verminderung der Dienstbezüge um feste Beträge.;Leistungen für diese Bedarfe werden gesondert erbracht.;0.5913139581680298;1.0
(1) Die Ausgleichsrente beträgt für Schwerbeschädigte vor Vollendung des 14.;Soweit Verlusten aus Wagnissen entsprechende Gewinne gegenüberstehen, sind diese aufzurechnen.;0.6142663955688477;1.0
Ist keiner der in dem Pflanzenschutzmittel enthaltenen Wirkstoffe in Anhang I der Richtlinie 91/414/EWG aufgenommen, so beginnt die Zehnjahresfrist nach Satz 1 Nummer 2 mit der erstmaligen nach dem 1. Juli 1998 erteilten Zulassung.;I Nr. 10 S. 98) wird bis zum Inkrafttreten einer Neuregelung nicht angewendet.;0.6350452899932861;1.0
Auf Antrag des Gläubigers ist weiter die einstweilige Einstellung aufzuheben, wenn das Insolvenzverfahren beendet ist.;Soweit davon abweichend Verträge geschlossen sind, sind sie zu kündigen.;0.614908754825592;1.0
Die in Satz 1 genannten allgemeinen Maßnahmen und die Entziehungsgebiete und Entziehungszeiträume, für die sie getroffen worden sind, werden durch Rechtsverordnung der Bundesregierung, die der Zustimmung des Bundesrates bedarf, bezeichnet.;Das Nähere hierzu ist einheitlich in den Bundesmantelverträgen zu regeln.;0.7276598215103149;1.0
(1) Die für die Strategische Umweltprüfung zuständige Behörde legt den Untersuchungsrahmen der Strategischen Umweltprüfung einschließlich des Umfangs und Detaillierungsgrads der in den Umweltbericht nach § 40 aufzunehmenden Angaben fest.;Hierbei können besondere Aufsichtsmaßnahmen angeordnet werden.;0.5761871933937073;1.0
Zwischen Angehörigen des öffentlichen Dienstes und ihrer Dienststelle dürfen Verträge nur mit Einwilligung des zuständigen Bundesministeriums abgeschlossen werden.;(2) Wird anstatt eines Verwaltungsaktes, bei dessen Erlass nach einer Rechtsvorschrift die Genehmigung, die Zustimmung oder das Einvernehmen einer anderen Behörde erforderlich ist, ein Vertrag geschlossen, so wird dieser erst wirksam, nachdem die andere Behörde in der vorgeschriebenen Form mitgewirkt hat.;0.7532809972763062;1.0
Handelt es sich um Tiere der streng geschützten Arten, so hat der Besitzer die Aufnahme des Tieres der für Naturschutz und Landschaftspflege zuständigen Behörde zu melden.;In das System zur Qualitätssicherung ist ein Tierarzt einzubeziehen.;0.6761540174484253;1.0
Der Zeitraum nach Artikel 56a Absatz 2 Satz 2 Buchstabe e der Richtlinie 2005/36/EG nach Satz 1 ist der Zeitraum bis zum Erreichen der für die jeweilige Laufbahn maßgeblichen gesetzlichen Altersgrenze für den Eintritt in den Ruhestand, längstens jedoch 15 Jahre.;"Sie kann verlängert werden; dabei verbleibt es bei dem ursprünglichen Rentenbeginn.";0.6170182824134827;1.0
§ 767 der Zivilprozessordnung gilt mit der Maßgabe, dass Einwendungen, die den Anspruch selbst betreffen, nur insoweit zulässig sind, als sie nicht in dem Verfahren nach Absatz 3 geltend gemacht werden konnten.;(2) Für das förmliche Verwaltungsverfahren gelten die §§ 64 bis 71 und, soweit sich aus ihnen nichts Abweichendes ergibt, die übrigen Vorschriften dieses Gesetzes.;0.8041361570358276;0.9807692307692307
Voraussetzung für die elektronische Übermittlung ist, dass das empfangende Standesamt und das den betreffenden Registereintrag führende Standesamt über technische Einrichtungen zur Versendung und zum Empfang elektronischer Daten verfügen und hierfür einen Zugang eröffnet haben.;Mit der elektronischen Datenübermittlung können Dritte beauftragt werden.;0.730510950088501;1.0
Besteht die hinreichende Wahrscheinlichkeit einer in gewerblichem Ausmaß begangenen Rechtsverletzung, erstreckt sich der Anspruch auch auf die Vorlage von Bank-, Finanz- oder Handelsunterlagen.;Aus dem dabei ermittelten Anteil des Schuldners kann für Ansprüche aus dem Rechtsverhältnis abgesonderte Befriedigung verlangt werden.;0.6899664402008057;1.0
Für Untersuchungen nach den Sätzen 1 und 3 gilt Absatz 4 Satz 4 entsprechend.;(5) § 23 Abs. 5 ist anwendbar.;0.6708655953407288;1.0
In diesem Falle erhalten die Beteiligten eine Eintragungsnachricht.;Ein Abdruck der Anmeldung ist der zuständigen Behörde zu übersenden.;0.8109209537506104;1.0
(3) Bei der Herstellung von quecksilberhaltigen Katalysatoren zur Verwendung für die Vinylchloridproduktion gilt eine Anforderung von 0,7 g/kg verwendetem Quecksilber.;Die Lösung wird durch Zugabe einiger Tropfen Methylorange-Lösung (0,1 g Methylorange-Natriumsalz gelöst in 100 ml destilliertem Wasser) rotorange gefärbt.;0.5233813524246216;0.9722222222222222
(5) Der Auskunftspflichtige kann die Auskunft auf solche Fragen verweigern, deren Beantwortung ihn selbst oder einen der in § 383 Absatz 1 Nummer 1 bis 3 der Zivilprozessordnung bezeichneten Angehörigen der Gefahr strafgerichtlicher Verfolgung oder eines Verfahrens nach dem Gesetz über Ordnungswidrigkeiten aussetzen würde.;(2) Das Gericht und ein vom Gericht ernannter Sachverständiger sind nicht Dritter im Sinne dieser Vorschrift.;0.6700905561447144;1.0
"Zuständig ist die Verwaltungsbehörde, die im Falle der Verfolgung einer bestimmten Person zuständig wäre; örtlich zuständig ist auch die Verwaltungsbehörde, in deren Bezirk die juristische Person oder Personenvereinigung ihren Sitz oder eine Zweigniederlassung hat.";(3) Für Vereinigungen sowie für Behörden handeln ihre gesetzlichen Vertreter und Vorstände.;0.7093755006790161;1.0
Das zur PIN-Generierung und PIN-Brieferstellung benutzte System muss zumindest die Anforderungen von ITSEC E3, Common Criteria EAL 4, FIPS 140-2 (oder 140-1) Level 3 oder höher [FIPS] oder einem äquivalenten IT-Sicherheitskriterienwerk erfüllen oder nachweislich durch andere Maßnahmen eine gleichwertige Sicherheit gewährleisten.;52 – Für schlagwettergesicherte Prüfgeräte für elektronische Zündgeräte gilt Absatz 122 entsprechend.;0.5501711964607239;1.0
(3) Die Maßnahmen dürfen nur auf Anordnung und unter Leitung eines Arztes durchgeführt werden, unbeschadet der Leistung erster Hilfe für den Fall, daß ein Arzt nicht rechtzeitig erreichbar und mit einem Aufschub Lebensgefahr verbunden ist.;Als solche Gründe sind insbesondere grobe Pflichtverletzung oder Unfähigkeit zur ordnungsmäßigen Geschäftsführung anzusehen.;0.5445783138275146;1.0
Die Landesregierungen können die Ermächtigungen durch Rechtsverordnung auf die Landesjustizverwaltungen übertragen.;Das Verwaltungszwangsverfahren richtet sich, soweit dieses Gesetz von Behörden der Länder ausgeführt wird, nach den landesrechtlichen Vorschriften.;0.7454990744590759;1.0
Würden dem Soldaten Versorgungsbezüge nur für eine bestimmte Zeit zustehen, darf der Unterhaltsbeitrag höchstens für diese Zeit bewilligt werden.;Bei Unteroffizieren, die Berufssoldaten sind, sowie bei Berufssoldaten im Ruhestand, die einen Unteroffizierdienstgrad führen, ist die Dienstgradherabsetzung bis zum Feldwebel zulässig.;0.6446934342384338;1.0
(3) Werden in einer Einrichtung Maßnahmen der Heilbehandlung und gleichzeitig Leistungen zur Teilhabe am Arbeitsleben für Versicherte erbracht, erhalten Versicherte Verletztengeld, wenn sie arbeitsunfähig sind oder wegen der Maßnahmen eine ganztägige Erwerbstätigkeit nicht ausüben können und die Voraussetzungen des Absatzes 1 Nr. 2 erfüllt sind.;(3) Von den Versicherungsvereinen auf Gegenseitigkeit ist zusätzlich zu erläutern, in welcher Weise ein erhobener Nachschuß ermittelt wurde.;0.6099488735198975;0.9814814814814815
Er übernimmt diese ohne Wertausgleich.;Für seine Leistungen kann es Entgelte verlangen.;0.5514391660690308;1.0
Der Drehbereich des Bedienungsorgans muss so sein, dass eine genügende Genauigkeit der Einstellung gewährleistet ist.;In ihr sind die für die Tätigkeit unter Aufsicht im jeweiligen Verwendungsbereich in den Flugsicherungsbetriebsdiensten notwendigen praktischen Fähigkeiten und Fertigkeiten nachzuweisen.;0.6885500550270081;1.0
Die Umlagepflicht in der Gruppe der Emittenten erstreckt sich auf die Umlagejahre, in denen ein Emittent die in Absatz 1 Satz 1 Nummer 2 genannten Voraussetzungen erfüllt.;(3a) Zugeflossene Altersvorsorgezulagen (§ 79 ff. EStG) stehen Beiträgen gleich, soweit sie nicht zurückgefordert werden und soweit nicht in dieser Satzung etwas anderes geregelt ist.;0.6380129456520081;1.0
Der Anspruch besteht für höchstens 120 Stunden innerhalb von drei Jahren je Krankheitsfall.;Zeiten einer besonderen Auslandsverwendung nach § 63c Absatz 1 können bis zum Doppelten als ruhegehaltfähige Dienstzeit berücksichtigt werden, wenn sie insgesamt mindestens 180 Tage und jeweils ununterbrochen mindestens 30 Tage gedauert haben.;0.5813819766044617;1.0
Von einer Identifizierung kann abgesehen werden, wenn der Auftragnehmer den Auftraggeber bereits bei früherer Gelegenheit identifiziert und die dabei erhobenen Angaben aufgezeichnet hat, es sei denn, der Auftragnehmer muss auf Grund der äußeren Umstände bezweifeln, dass die bei der früheren Identifizierung erhobenen Angaben weiterhin zutreffend sind.;(3) Bestehen Zweifel an einem angemeldeten Recht, so ist dem Anmeldenden unverzüglich eine Frist zur Glaubhaftmachung seines Rechts zu setzen.;0.5606322288513184;1.0
(3) Im Fall des § 39 Abs. 4 hat die ersuchende Behörde der Bundespolizei mit dem Ersuchen auch die richterliche Entscheidung über die Zulässigkeit der Freiheitsentziehung vorzulegen.;(1) Entscheidungen nach den §§ 27 und 30 ergehen auf Grund einer Hauptverhandlung durch Urteil.;0.6676033735275269;1.0
Missbilligende Äußerungen einer oder eines Disziplinarvorgesetzten (Zurechtweisungen, Ermahnungen, Rügen und dergleichen), die nicht ausdrücklich als Verweis bezeichnet werden, sind keine Disziplinarmaßnahmen.;(5) Das behördliche Disziplinarverfahren ist gebührenfrei.;0.7780506610870361;1.0
(2b) Die Bundesanstalt sieht von einer Bekanntmachung nach Absatz 2a ab, wenn die Bekanntmachung die Finanzmärkte der Bundesrepublik Deutschland oder eines oder mehrerer Staaten des Europäischen Wirtschaftsraums erheblich gefährden würde.;Das Finanzstatut sowie dessen Änderungen sind im Bundesanzeiger zu veröffentlichen.;0.6073185801506042;1.0
(2) Auf die Mitwirkung des Bundes an Maßnahmen überstaatlicher oder zwischenstaatlicher Einrichtungen ist Absatz 1 Satz 1 entsprechend anzuwenden.;(5) Der Bundesbeauftragte steht nach Maßgabe dieses Gesetzes zum Bund in einem öffentlich-rechtlichen Amtsverhältnis.;0.7139801383018494;1.0
Die Hauptzollämter und ihre Dienststellen wirken bei der Verwaltung der Umsatzsteuer nach Maßgabe der für diese Steuer geltenden Vorschriften mit.;(1) Werden beim Empfänger im Steuergebiet Mengenabweichungen festgestellt, hat das zuständige Hauptzollamt zu prüfen, ob Steuern zu erheben sind.;0.7356443405151367;1.0
Bei Umlauten darf die vorgesehene Schrifthöhe nicht überschritten werden.;Veröffentlichungen von Ergebnissen auf Grund von Erhebungen und Untersuchungen dürfen keine Einzelangaben enthalten.;0.6398297548294067;1.0
(4) Die Prüfung besteht aus einem schriftlichen und einem mündlichen Teil.;(3) Während der Lehrgänge sind insgesamt vier schriftliche Leistungsnachweise in Prüfungen von je zwei Stunden Dauer zu erbringen.;0.6891171932220459;1.0
Im Übrigen gelten § 9 Abs. 3, 4 und 6, die §§ 11, 13, 20 mit Ausnahme von Absatz 4 und § 34 entsprechend, soweit nicht in den Absätzen 2 und 3 etwas anderes geregelt ist.;(1) Leistungen nach den §§ 10 bis 12 sind in sinngemäßer Anwendung der §§ 20 bis 32 des Bundesleistungsgesetzes abzugelten.;0.7362992167472839;0.9318181818181819
Ein Taxiboot muss mindestens der Auslegungskategorie C entsprechen sowie ein Konformitätsbewertungsverfahren nach Modul G (Einzelprüfung) durchlaufen haben.;Die Einbauprüfung und Kalibrierung kann abweichend von Satz 1 auch durch einen hierfür anerkannten Fahrzeugimporteur durchgeführt werden.;0.6335853934288025;1.0
Sie leitet diese Meldungen unverzüglich der Europäischen Kommission und den übrigen Mitgliedstaaten der Europäischen Union zu, wenn die Marktüberwachungsbehörde angegeben hat, dass der Anlass für die Maßnahme außerhalb des Geltungsbereichs dieses Gesetzes liegt oder dass die Auswirkungen dieser Maßnahme über den Geltungsbereich dieses Gesetzes hinausreichen.;Das Nähere wird durch Bundesgesetz geregelt.;0.574598491191864;1.0
Selbstverpflichtung zu spezifischen Emissionsminderungen der Anlage in der Handelsperiode 2013 bis 2020 nach Maßgabe des Absatzes 4.;(2) Absatz 1 gilt auch für ergänzende Betriebsstoffe, die zur Einhaltung von Emissionsvorschriften erforderlich sind.;0.7263658046722412;1.0
Diese Sätze verringern sich bei eigenständig gewerblicher Leistung von Wärme im Sinne des § 1 Abs. 2 Nr. 2 der Verordnung über Heizkostenabrechnung in der Fassung der Bekanntmachung vom 20. Januar 1989 (BGBl.;B. Wärmeleitfähigkeit, Wärmedurchlasswiderstand, Wärmedurchgangskoeffizient, Transmissionswärmeverlust, Lüftungswärmebedarf und nutzbare interne und solare Wärmegewinne.;0.5765166878700256;1.0
Dies gilt nicht, wenn der Versicherungsvermittler die Pflichtverletzung nicht zu vertreten hat.;(1) Verfügungen des Versicherungsnehmers über den Freistellungsanspruch gegen den Versicherer sind dem Dritten gegenüber unwirksam.;0.7748607993125916;1.0
(5) In den Fällen der Absätze 1 und 2 ist die Entlassungsverfügung dem Richter mindestens sechs Wochen vor dem Entlassungstag mitzuteilen.;"Sie kann nachgereicht werden; hierfür kann das Gericht eine Frist bestimmen.";0.6575661897659302;1.0
Der Bund gewährleistet, daß die verfassungsmäßige Ordnung der Länder den Grundrechten und den Bestimmungen der Absätze 1 und 2 entspricht.;Erklärt dieses Recht das Recht eines anderen Landes für maßgebend, so ist das letztere Recht anzuwenden.;0.6409230828285217;1.0
(3) Unter den Voraussetzungen des Absatzes 1 kann Akteneinsicht gewährt werden, wenn die Übermittlung von Daten einen unverhältnismäßigen Aufwand erfordert oder die die Akteneinsicht begehrende öffentliche Stelle unter Angaben von Gründen erklärt, dass die Übermittlung von Informationen und Daten zur Erfüllung ihrer Aufgabe nicht ausreichen würde.;(2) Der Erlaß einer einstweiligen Verfügung ist zulässig.;0.6622945070266724;1.0
Für die Verstagung dürfen nur geprüfte Gabeln, Rundaugen und Bolzen benutzt werden.;(2) Windschutzscheiben müssen mit selbsttätig wirkenden Scheibenwischern versehen sein.;0.5267427563667297;1.0
(3) Der auf den angerechneten Betrag entfallende Zinszuschlag zur Hauptentschädigung nach § 250 gilt durch die Gewährung der Unterhaltshilfe vom Beginn desjenigen Kalendervierteljahres ab als erfüllt, das dem Zeitpunkt folgt, von dem ab Unterhaltshilfe zuerkannt worden ist.;Laufende Nebenleistungen, namentlich Verwaltungskostenbeiträge, sind wie Zinsen zu behandeln.;0.6435503959655762;1.0
Die Schilder sollen entlang der Grenze der nicht allgemein zugänglichen Teile des Flughafens und in Abständen von 250 Metern und bei einmündenden Geh- oder Fahrwegen mindestens in einem Meter Höhe über dem Boden angebracht werden.;Bereiche, in denen sich Aerosole bilden können, müssen räumlich abgetrennt sein.;0.5634576678276062;1.0
Wird nur ein Teil der Wohnung untervermietet, finden jedoch die Vorschriften des § 4 Abs. 1, 4 und 5 sowie der §§ 5a und 7 Abs. 3 in Verbindung mit § 27 Abs. 7 Satz 1 Nr. 1 und 2 des Wohnraumförderungsgesetzes keine Anwendung.;(1) Nach dem Wohngeldrecht kann als Zuschuß zur Miete oder als Zuschuß zu den Aufwendungen für den eigengenutzten Wohnraum Wohngeld in Anspruch genommen werden.;0.6458240747451782;0.9803921568627451
Wird dem Widerspruch innerhalb der vom Gericht gesetzten Frist stattgegeben oder der Verwaltungsakt innerhalb dieser Frist erlassen, so ist die Hauptsache für erledigt zu erklären.;(1) Ein verfahrenseinleitender Antrag soll begründet werden.;0.7332830429077148;1.0
"(2) Jeder Verdichter ist an einen Druckbehälter zum Ausgleich von Mengen- und Druckschwankungen anzuschließen; es können mehrere Verdichter an einen gemeinsamen Druckbehälter angeschlossen werden.";Restdruckpasten im Druckgeschirr beim Drucken.;0.6387755870819092;1.0
(3) Für das Verlassen des Weichengebietes ist grundsätzlich die Reihenfolge des Einlaufens in das Weichengebiet maßgebend.;(1) Absatzferkel sind in der Gruppe zu halten.;0.5838430523872375;1.0
Auflagen können nachträglich erteilt, geändert oder ergänzt werden.;"Bei wesentlichen Änderungen hinsichtlich der angebotenen Leistungen ist das Konzept entsprechend fortzuschreiben; bei Änderung der hierfür in Rechnung gestellten Kosten sind die entsprechenden Angaben zu aktualisieren.";0.7597293257713318;1.0
Inland im Sinne dieses Gesetzes und der aufgrund dieses Gesetzes erlassenen Rechtsverordnungen ist der gesamte Geltungsbereich dieses Gesetzes.;Das Nähere wird durch Gesetz geregelt.;0.8480305075645447;1.0
Die Nichtigkeitsklage kann jedoch nicht auf Mängel des Verfahrens bei der Berufung der ehrenamtlichen Richter oder auf Umstände, die die Berufung eines ehrenamtlichen Richters zu seinem Amt ausschließen, gestützt werden.;(2) Im Vollzug einer gerichtlich angeordneten Freiheitsentziehung finden § 19, §§ 47 bis 50 keine Anwendung.;0.6454402804374695;1.0
Absatz 2 ist auf sie nicht anzuwenden.;(4) In dem fortgesetzten Verfahren findet die Vorschrift des Absatzes 1 keine Anwendung.;0.7387393712997437;1.0
(2) Die in § 26 Abs. 1 Satz 2 Nummer 7 und in § 27 Abs. 2 bezeichnete Frist für die Einreichung von Wahlvorschlägen wird auf elf Wochen verlängert.;"Der Antrag sollte frühestmöglich gestellt werden; er muss spätestens bis zum 21.";0.6632661819458008;1.0
Das gilt auch für die Ernennung zum Mitglied der Regierung eines Landes oder für den Eintritt in ein Amtsverhältnis, das dem eines Parlamentarischen Staatssekretärs im Sinne des Gesetzes über die Rechtsverhältnisse der Parlamentarischen Staatssekretäre entspricht.;Sie können durch andere Mitglieder ihrer Regierungen vertreten werden.;0.6512921452522278;1.0
Hat ein Land eine abweichende Regelung nach Satz 2 getroffen, treten in diesem Land hierauf bezogene spätere bundesgesetzliche Regelungen der Einrichtung der Behörden und des Verwaltungsverfahrens frühestens sechs Monate nach ihrer Verkündung in Kraft, soweit nicht mit Zustimmung des Bundesrates anderes bestimmt ist.;Das Nähere wird durch Bundesgesetz geregelt.;0.7138937711715698;1.0
Über- und außerplanmäßige Ausgaben, die erhebliche Auswirkungen auf den Zuschussbedarf der Deutschen Welle zur Folge haben können, bedürfen der Zustimmung der Bundesregierung.;Überzahlungen sind mit dem Bundeszuschuß des übernächsten Jahres zu verrechnen.;0.5743991136550903;1.0
Unterbleibt die fristgerechte Erklärung, so ist die Bewerberin oder der Bewerber auf sämtlichen Wahlvorschlägen zu streichen.;(3) Eine Entscheidung über einen Antrag ergeht nicht, soweit sämtliche Beteiligte erklären, dass sie das Verfahren beenden wollen.;0.6839431524276733;1.0
Die Börsenordnung kann als Kriterien für die Zuteilung der Skontren insbesondere die fachliche und wirtschaftliche Leistungsfähigkeit des Antragstellers vorsehen.;(1) Wirtschaftsgüter sind dem Eigentümer zuzurechnen.;0.648283064365387;1.0
(3) Wird das Patent widerrufen oder nur beschränkt aufrechterhalten, so wird dies im Patentblatt veröffentlicht.;(7) Die Erklärung kann jederzeit gegenüber dem Patentamt schriftlich zurückgenommen werden, solange dem Patentinhaber noch nicht die Absicht angezeigt worden ist, die Erfindung zu benutzen.;0.8728261590003967;1.0
