Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
(6) § 11 Abs. 4 gilt entsprechend.;§ 9.08 Nr. 3 bis 7 ist sinngemäß anzuwenden.;0.731938362121582;0.9333333333333333
(4) Ist der Versicherungsfall vor Beginn der Berufsausbildung eingetreten und läßt sich auch unter Berücksichtigung der weiteren Schul- oder Berufsausbildung nicht feststellen, welches Ausbildungsziel die Versicherten ohne den Versicherungsfall voraussichtlich erreicht hätten, wird der Jahresarbeitsverdienst mit Vollendung des 21.;(1) Versicherte, deren Erwerbsfähigkeit infolge eines Versicherungsfalls über die 26.;0.703385055065155;0.9767441860465116
Die Frist zur Erhebung einer Anfechtungsklage nach § 47 der Finanzgerichtsordnung wird dadurch nicht berührt.;Die Frist des Satzes 3 gilt nicht, wenn wegen eines anhängigen Bußgeldverfahrens, staatsanwaltlichen Ermittlungsverfahrens oder gerichtlichen Verfahrens eine längere Aufbewahrung erforderlich ist, in diesem Falle sind die Aufnahmen oder Aufzeichnungen mit rechtskräftigem Abschluss des Verfahrens zu vernichten.;0.7289016246795654;0.9318181818181819
Der Sachwalter kann die Mitglieder abberufen und neue Mitglieder berufen.;(3) Ist das Aufsichtsratsmitglied, dessen Abberufung beantragt ist, durch Delegierte gewählt worden, so richtet sich das weitere Abberufungsverfahren nach den Vorschriften des Kapitels 3.;0.7153328061103821;1.0
(4) Für Kraftstoffbehälter in Kraftfahrzeugen nach § 30a Absatz 3 und deren Einbau sowie für den Einbau der Kraftstoffzufuhrleitungen in diesen Kraftfahrzeugen gelten die im Anhang zu dieser Vorschrift genannten Bestimmungen.;(1) Kraftstoffbehälter müssen korrosionsfest sein.;0.7167633771896362;0.9666666666666667
Das Verschlussmaterial muss den festigkeitsmechanischen Eigenschaften der Umgebung angeglichen sein.;Wird anderes Material verwendet, so muss es eine entsprechende Festigkeit besitzen.;0.7118275165557861;0.9473684210526316
(1) Informationspflichten der Leitungen und der Leitung der Europäischen Genossenschaft nach diesem Gesetz bestehen nur, soweit bei Zugrundelegung objektiver Kriterien dadurch nicht Betriebs- oder Geschäftsgeheimnisse der an der Gründung beteiligten juristischen Personen, der Europäischen Genossenschaft oder deren jeweiliger Tochtergesellschaften und Betriebe gefährdet werden.;(6) Wohnt die antragstellende Person außerhalb des Geltungsbereichs dieses Gesetzes, so kann sie verlangen, dass das Führungszeugnis, wenn es Eintragungen enthält, zunächst an eine von ihr benannte amtliche Vertretung der Bundesrepublik Deutschland zur Einsichtnahme durch sie übersandt wird.;0.716471791267395;0.9850746268656716
"Das Oberlandesgericht ist an die Zulassung der Beschwerde gebunden; die Nichtzulassung ist unanfechtbar.";Unzulässige oder offensichtlich unbegründete Anträge können durch einstimmigen Beschluß des Gerichts verworfen werden.;0.7341652512550354;1.0
(1) Soweit die Kenntnis und das Verhalten des Versicherungsnehmers von rechtlicher Bedeutung sind, sind bei der Versicherung für fremde Rechnung auch die Kenntnis und das Verhalten des Versicherten zu berücksichtigen.;Als Versicherungsmakler gilt, wer gegenüber dem Versicherungsnehmer den Anschein erweckt, er erbringe seine Leistungen als Versicherungsmakler nach Satz 1.;0.7336748242378235;0.9743589743589743
Im Einzelfall durch die zuständige Behörde gestellte Anforderungen zur Vorsorge gegen schädliche Umwelteinwirkungen durch Luftverunreinigungen bleiben unberührt.;Bei Anlagen mit erheblichen Emissionsmassenströmen luftverunreinigender Stoffe sollen unter Berücksichtigung von Art und Gefährlichkeit dieser Stoffe Anordnungen nach Satz 1 getroffen werden, soweit eine Überschreitung der in Rechtsvorschriften, Auflagen oder Anordnungen festgelegten Emissionsbegrenzungen nach der Art der Anlage nicht ausgeschlossen werden kann.;0.7369430661201477;1.0
Aus besonderen Gründen, namentlich wenn der Jugendrichter für den Bezirk mehrerer Amtsgerichte bestellt ist, kann hiervon abgewichen werden.;(2) Über die Ausnahme vom Jugendstrafvollzug entscheidet der Vollstreckungsleiter.;0.7304962277412415;0.9615384615384616
Das Gericht soll Personen, die von der Entscheidung erkennbar in besonderem Maße betroffen werden, auch ohne Antrag beiladen.;Wird ein beauftragter oder ein ersuchter Richter, ein Richter im vorbereitenden Verfahren oder ein Strafrichter abgelehnt, so entscheidet er selbst darüber, ob die Ablehnung als unzulässig zu verwerfen ist.;0.7262408137321472;0.9743589743589743
Wohnt die antragstellende Person außerhalb des Geltungsbereichs dieses Gesetzes, so ist die Mitteilung an eine von ihr benannte amtliche Vertretung der Bundesrepublik Deutschland zu senden, bei der sie die Mitteilung persönlich einsehen kann.;(6) Wohnt die antragstellende Person außerhalb des Geltungsbereichs dieses Gesetzes, so kann sie verlangen, dass das Führungszeugnis, wenn es Eintragungen enthält, zunächst an eine von ihr benannte amtliche Vertretung der Bundesrepublik Deutschland zur Einsichtnahme durch sie übersandt wird.;0.7526731491088867;0.5238095238095238
(2) Das Verfahren wird durch einen Antrag der obersten Dienstbehörde eingeleitet.;(4) Die oberste Landesbehörde oder die von ihr bestimmte Stelle erlässt eine Zuweisungsentscheidung.;0.7147215604782104;1.0
Bestreitet der Verpächter das Übernahmerecht, kann an die Stelle des Entgelts eine Sicherheitsleistung (§§ 232 bis 240 des Bürgerlichen Gesetzbuchs) treten.;(2) Ordnungswidrig handelt auch, wer vorsätzlich oder fahrlässig einer nach § 21 erlassenen Rechtsverordnung zuwiderhandelt, soweit sie für einen bestimmten Tatbestand auf diese Bußgeldvorschrift verweist.;0.7239002585411072;1.0
Er kann ihn auch ermächtigen, die Rechte wahrzunehmen, die dem Bundestag in den vertraglichen Grundlagen der Europäischen Union eingeräumt sind.;Rechtliche Regelungen des Bundes und der Europäischen Gemeinschaften über die Gleichstellung von Prüfungen oder Befähigungsnachweisen sowie besondere Regelungen in diesem Vertrag haben Vorrang.;0.7067579627037048;0.9166666666666666
Werden bei Maßnahmen nach Satz 1 Sonderverglasungen entsprechend Nummer 2 Satz 5 verwendet, sind abweichend von Satz 1 die Anforderungen nach Tabelle 1 Zeile 3 c einzuhalten.;Absatz 7 Satz 1 bis 4 und Absatz 8 finden entsprechende Anwendung.;0.7264219522476196;0.935483870967742
(3) Die Vertreterversammlung besteht aus mindestens 50 Vertretern, die von den Mitgliedern der Genossenschaft gewählt werden.;Jeder Wahlvorschlag für Delegierte muss von einem Zwanzigstel oder 50 der Wahlberechtigten des Betriebs unterzeichnet sein.;0.7162083387374878;0.8928571428571429
(2a) Wer Dienstunfallfürsorgeleistungen nach Abschnitt V dieses Gesetzes beantragt oder erhält, hat gegenüber der obersten Dienstbehörde oder der von ihr bestimmten Stelle alle Tatsachen anzugeben, die für die Leistung erheblich sind.;Das Bestandsverzeichnis ist der zuständigen Behörde auf Verlangen vorzulegen.;0.7134082913398743;0.9722222222222222
Die Beschäftigten haben sich bei jedem Verlassen der Anlage zu duschen.;(2) In den Waschräumen muß für je 3 Arbeitnehmer einer Schicht eine Wasserzapfstelle mit Waschbecken und eine Dusche vorhanden sein.;0.7366446852684021;1.0
(2) § 6 Abs. 1 ist für Minutenreserve erst ab dem 1. Januar 2006 und für die Primär- und Sekundärregelenergie erst ab dem 1. Juli 2006 anzuwenden.;Ist in den Fällen des Absatzes 5 der Zinszuschlag für Teile des Endgrundbetrags von Zeitpunkten nach dem 1. Januar 1967 ab zu gewähren, gelten diese Zeitpunkte auch für die entsprechenden Teile des Mehrgrundbetrags.;0.7091814875602722;0.825
Dabei können die Kennzeichnung und insbesondere die Herstellung, die Gestaltung, der Bezug, die Anbringung und die Verwendung der Steuerzeichen und das Steuerzeichenverfahren im Übrigen geregelt sowie notwendige Sicherungsmaßnahmen angeordnet werden.;Die Aufzeichnungen müssen so beschaffen sein, dass es einem sachverständigen Dritten innerhalb einer angemessenen Frist möglich ist, die Grundlagen für die Besteuerung festzustellen.;0.7167484164237976;0.9761904761904762
(2) Die gesetzlichen Vorschriften, nach denen andere Personen für den Schaden haften, bleiben unberührt.;Liegen diese Voraussetzungen nicht mehr vor, bleibt eine Übermittlung nur zulässig, wenn sie zur Abwehr einer erheblichen Gefahr oder zur Verfolgung einer Straftat von erheblicher Bedeutung erforderlich ist.;0.7384617924690247;1.0
(1) Selbständige Künstler und Publizisten, die am 31. Dezember 1988 auf Grund des § 5 Nr. 6 in der am 31. Dezember 1988 geltenden Fassung in der gesetzlichen Krankenversicherung nicht versicherungspflichtig sind, bleiben versicherungsfrei.;(2) Selbständige Künstler und Publizisten, deren Tätigkeitsort am 31. Dezember 1991 im Beitrittsgebiet liegt und die von der Krankenversicherungspflicht befreit sind, bleiben versicherungsfrei, wenn sie ihren Wohnsitz vor dem 3. Oktober 1990 in diesem Gebiet hatten.;0.7236270308494568;0.7708333333333334
Der Beauftragte achtet vor allem darauf, dass dem Arbeitgeber obliegende Verpflichtungen erfüllt werden.;Die Arbeitsanweisungen sind für die dort tätigen Personen zur jederzeitigen Einsicht bereitzuhalten und auf Anforderung den zuständigen Stellen zu übersenden.;0.7593788504600525;1.0
Eine solche Frist soll bewilligt werden, wenn der Betroffene das Verwarnungsgeld nicht sofort zahlen kann oder wenn es höher ist als zehn Euro.;"Die Anzeige darf unterbleiben, wenn sie untunlich ist; in diesem Fall wird die Frist von dem Zeitpunkt an gerechnet, in dem die Entschädigungssumme fällig ist.";0.7417643666267395;0.9189189189189189
(4) Die Aufenthaltserlaubnis kann abweichend von § 10 Absatz 3 Satz 2 erteilt werden und berechtigt zur Ausübung einer Erwerbstätigkeit.;(3) Eine von Absatz 1 abweichende Vereinbarung ist zulässig für den Fall, dass der Verbraucher nach Vertragsschluss seinen Wohnsitz oder gewöhnlichen Aufenthalt aus dem Geltungsbereich dieses Gesetzes verlegt oder sein Wohnsitz oder gewöhnlicher Aufenthalt im Zeitpunkt der Klageerhebung nicht bekannt ist.;0.7157256603240967;0.9423076923076923
(3) Ein Haushalts- oder Wirtschaftsplan wird nicht aufgestellt.;Eines Nachtragshaushaltsgesetzes bedarf es nicht, wenn im Einzelfall der Gesamtbetrag der überplanmäßigen oder außerplanmäßigen Verpflichtungsermächtigung einen im Haushaltsgesetz festzulegenden Betrag nicht überschreitet oder wenn Rechtsverpflichtungen zu erfüllen sind.;0.7076910138130188;0.9310344827586207
Das qualifizierte Zertifikat muss mit einem Attribut versehen sein, welches den Inhaber als Notar ausweist und daneben den Amtssitz des Notars sowie das Land und die Notarkammer enthält, in deren Bezirk der Notar seinen Amtssitz hat.;Ist die zu einer Eintragung erforderliche Erklärung von einem Notar beurkundet oder beglaubigt, so gilt dieser als ermächtigt, im Namen eines Antragsberechtigten die Eintragung zu beantragen.;0.7514557242393494;0.9166666666666666
Ist dies nicht möglich, so ist eine zeitratierliche Bewertung durchzuführen.;Wird der Nachweis nicht rechtzeitig geführt, so werden die Ansprüche bei der vorzunehmenden Verteilung nicht berücksichtigt.;0.731275200843811;0.95
Die Erleichterungen dürfen nicht dazu führen, dass die Anforderungen herabgesetzt werden.;Maßnahmen sind nicht erforderlich, wenn ihr Aufwand in keinem angemessenen Verhältnis zu dem angestrebten Schutzzweck steht.;0.7773202061653137;0.9583333333333334
Die Schadstofffracht wird aus den Konzentrationswerten der qualifizierten Stichprobe oder der 2-Stunden-Mischprobe und aus dem mit der Probenahme korrespondierenden Abwasservolumenstrom ermittelt.;Der Umfang der Verminderung ist auf der Grundlage von Bemessung und Funktionsweise der Abwasserbehandlungsanlage zu beurteilen.;0.7264819741249084;0.9310344827586207
(3) Die Vermutung einer Schadensabwälzung nach Absatz 2 findet keine Anwendung, wenn glaubhaft gemacht wird, dass der Preisaufschlag nicht oder nicht vollständig an den mittelbaren Abnehmer weitergegeben wurde.;Ein nach sonstigen Vorschriften begründeter Anspruch auf Schadensersatz bleibt unberührt.;0.7122952938079834;0.9714285714285714
(1) Jeweils eine Ausfertigung der Zeugnisse über die Zwischenprüfung sowie die fachtheoretische und praktische Ausbildung, der Niederschriften über den Ablauf der Zwischenprüfung sowie der schriftlichen und mündlichen Laufbahnprüfung sowie des Zeugnisses der Laufbahnprüfung ist mit den schriftlichen Arbeiten der Zwischenprüfung und der Laufbahnprüfung zu den Prüfungsakten zu nehmen.;(6) Die schriftlichen Prüfungsarbeiten werden unter Aufsicht gefertigt.;0.701079785823822;0.9411764705882353
(2) Haben die Versicherten zur Zeit des Versicherungsfalls das 30.;(1) Für anrechenbare Zeiten nach diesem Gesetz werden für Renten aus eigener Versicherung und wegen Todes eines Berechtigten insgesamt höchstens 25 Entgeltpunkte der allgemeinen Rentenversicherung zugrunde gelegt.;0.7535147070884705;1.0
(1) Bei jedem registerführenden Unternehmen ist eine natürliche Person als Verwalter des Refinanzierungsregisters (Verwalter) zu bestellen.;(1) Befriedigt der Schuldner den Gläubiger, so geht das Registerpfandrecht auf ihn über, soweit er von dem Eigentümer oder einem Rechtsvorgänger des Eigentümers Ersatz verlangen kann.;0.7004191875457764;0.9473684210526316
Vergabeverfahren, die vor dem Inkrafttreten der Verordnung begonnen haben, werden einschließlich der sich an diese anschließenden Nachprüfungsverfahren nach dem Recht zu Ende geführt, das zum Zeitpunkt der Einleitung des Verfahrens galt.;Sind für Folgemaßnahmen nach anderen Vorschriften Planfeststellungsverfahren vorgesehen, so ist insoweit das Verfahren nach den anderen Vorschriften durchzuführen.;0.7001504302024841;0.9487179487179487
(1) Dem Gegner gegenüber erlangt die Kündigung des Vollmachtvertrags erst durch die Anzeige des Erlöschens der Vollmacht, in Anwaltsprozessen erst durch die Anzeige der Bestellung eines anderen Anwalts rechtliche Wirksamkeit.;(6) Verweist das Bundesarbeitsgericht die Sache zur anderweitigen Verhandlung und Entscheidung zurück, so kann die Zurückverweisung nach seinem Ermessen auch an dasjenige Landesarbeitsgericht erfolgen, das für die Berufung zuständig gewesen wäre.;0.7107412815093994;0.9787234042553191
L 199 vom 28.7.2008, S. 1), geändert durch die im Anhang zu dieser Vorschrift genannten Bestimmungen, entsprechen.;Anstelle von § 39 ist bei der Neufassung § 69 Absatz 2 Satz 5 und 6 anzuwenden.;0.7067809104919434;1.0
(3) Ein nach Absatz 1 als Recht an einem Grundstück geltendes Mitbenutzungsrecht kann in das Grundbuch auch dann eingetragen werden, wenn es nach den am Tag vor dem Wirksamwerden des Beitritts geltenden Vorschriften nicht eintragungsfähig war.;(2) Zulässig sind die Einräumung von Nutzungsrechten (§ 31), schuldrechtliche Einwilligungen und Vereinbarungen zu Verwertungsrechten sowie die in § 39 geregelten Rechtsgeschäfte über Urheberpersönlichkeitsrechte.;0.7286832332611084;1.0
(3) Für jeden Wahlvorschlag soll einer der Unterzeichnenden als Vorschlagsvertreter bezeichnet werden.;(1) Die örtlichen Wahlvorstände zählen die auf die einzelnen Vorschlagslisten oder, wenn Personenwahl stattgefunden hat, die auf die einzelnen Bewerber entfallenen Stimmen.;0.7800398468971252;1.0
Wird freiwillige Weiterversicherung nicht beantragt, wird das Versicherungsverhältnis beitragsfrei fortgesetzt, sofern wenigstens ein Jahresmindestbeitrag (§ 30 Abs. 1) geleistet wurde.;Besteht die Leistungsberechtigung voraussichtlich nur für kurze Dauer, können zur Aufrechterhaltung einer Krankenversicherung bei einem Versicherungsunternehmen auch höhere Aufwendungen übernommen werden.;0.7380710244178772;1.0
Befinden sich in einem Wahlumschlag mehrere gekennzeichnete Stimmzettel, werden sie in dem Wahlumschlag in die Wahlurne gelegt.;(2) Ein Abdruck des Wahlausschreibens ist vom Tage seines Erlasses bis zum letzten Tage der Stimmabgabe an einer oder mehreren geeigneten, den Wahlberechtigten zugänglichen Stellen vom Wahlvorstand auszuhängen und in gut lesbarem Zustand zu erhalten.;0.7644931674003601;1.0
Der Unternehmer hat auf Verlangen der Finanzbehörde die in Satz 1 bezeichneten Unterlagen vorzulegen.;(1a) Wer neben dem Betreiben von Bankgeschäften oder der Erbringung von Finanzdienstleistungen im Sinne des § 1 Absatz 1a Satz 2 Nummer 1 bis 5 und 11 auch Eigengeschäft betreiben will, bedarf auch hierfür der schriftlichen Erlaubnis der Bundesanstalt.;0.713817834854126;0.925
§ 2 Abs. 1 Satz 3, Abs. 2 bis 4 gilt entsprechend.;§ 36 Abs. 5 und 6 sowie Abs. 7 wegen des Anlasses der Abrufe ist entsprechend anzuwenden.;0.7491389513015747;0.8695652173913043
(4) Sind weder Absatz 1 noch Absatz 3 anzuwenden, bleibt der Wert des Ausgleichsbedarfs unverändert.;Widerspruch und Anfechtungsklage gegen Maßnahmen nach Satz 2 oder Satz 3 haben keine aufschiebende Wirkung.;0.7473636269569397;0.962962962962963
Das Kraftfahrt-Bundesamt vermerkt die Sperre unverzüglich im Zentralen Fahrzeugregister.;Die Fahrerlaubnisbehörden teilen dem Kraftfahrt-Bundesamt zur Speicherung im Zentralen Fahrerlaubnisregister unverzüglich die auf Grund des § 50 Abs. 1 zu speichernden oder zu einer Änderung oder Löschung einer Eintragung führenden Daten mit.;0.7021964192390442;0.84375
Die Schiedsgerichte bestimmen ihr Verfahren unter sinngemäßer Anwendung des § 31 nach freiem Ermessen, soweit nicht in einer nach Absatz 2 erlassenen Verordnung etwas anderes bestimmt ist.;Vor Anordnung der aufschiebenden Wirkung oder Aufhebung der Vollziehung hat das Gericht das Bundesamt zu hören.;0.7058242559432983;1.0
(3) Bestellscheine gelten als Geschäftsbriefe im Sinne des Absatzes 1.;(1) Der Versandhändler hat die Anzeige nach § 150 Absatz 4 Satz 1 des Gesetzes nach amtlich vorgeschriebenem Vordruck abzugeben.;0.7132771015167236;0.9230769230769231
Im Bereiche der ausschließlichen Gesetzgebung des Bundes haben die Länder die Befugnis zur Gesetzgebung nur, wenn und soweit sie hierzu in einem Bundesgesetze ausdrücklich ermächtigt werden.;Befugnisse nach Landesrecht zur Anordnung oder zum Erlass entsprechender Vorgaben durch Allgemeinverfügung oder Rechtsverordnung bleiben unberührt.;0.7721598744392395;0.972972972972973
Innerhalb von Hegegemeinschaften sind die Abschußpläne im Einvernehmen mit den Jagdvorständen der Jagdgenossenschaften und den Inhabern der Eigenjagdbezirke aufzustellen, die der Hegegemeinschaft angehören.;In gemeinschaftlichen Jagdbezirken ist der Abschußplan vom Jagdausübungsberechtigten im Einvernehmen mit dem Jagdvorstand aufzustellen.;0.8274497985839844;0.8148148148148149
Die Überwachung stellt insbesondere sicher, dass die Abwicklungsanstalten die Vorgaben aus Gesetz und Statut einhalten.;Sie ist nach Maßgabe des Verwaltungsvollstreckungsgesetzes vollstreckbar.;0.7719623446464539;1.0
Der Höchstbetrag muß in das Schiffsregister eingetragen werden.;(1) Die Schiffsgläubiger haben an dem Schiff nebst Zubehör ein Pfandrecht.;0.700325071811676;1.0
Deutscher  Blinden-  und  Sehbehindertenverband e.V.;Bund der Kriegsblinden Deutschlands e.V.;0.8126280903816223;0.8888888888888888
§ 84 Abs. 4 Satz 2 und 3 und § 89 gelten entsprechend.;Die §§ 80 bis 85 sollen angewandt werden, soweit sie mit den Regeln der kaufmännischen doppelten Buchführung zu vereinbaren sind.;0.7463667392730713;1.0
(2) Ebenso wird bestraft, wer entgegen Artikel 8 Absatz 1 der Verordnung (EG) Nr. 338/97 des Rates vom 9. Dezember 1996 über den Schutz von Exemplaren wildlebender Tier- und Pflanzenarten durch Überwachung des Handels (ABl.;(1) Material, das Gegenstand der Verletzung eines im Inland oder nach der Verordnung (EG) Nr. 2100/94 des Rates vom 27. Juli 1994 über den gemeinschaftlichen Sortenschutz (ABl.;0.7352291941642761;0.7755102040816326
Jeder Betriebswahlvorstand macht die Mitteilung in gleicher Weise bekannt wie Abstimmungsvorschläge und fordert unter Hinweis auf den bevorstehenden Ablauf der zur Einreichung von Wahlvorschlägen bestimmten Frist erneut dazu auf, Abstimmungsvorschläge einzureichen.;Für jeden Wahlraum oder Tisch wird ein Wahlvorstand gebildet.;0.7406234741210938;1.0
Die gesamte Prüfung ist innerhalb von sechs Monaten abzulegen.;Sie enden spätestens sechs Monate nach Begründung eines Arbeitsverhältnisses.;0.7290505766868591;0.9411764705882353
Der Schiffsführer muss mindestens im Besitz eines modifizierten C2- Patentes sein.;Außerdem muss sich ein Inhaber des für die zu befahrende Strecke gültigen Großen Patentes oder eines ihm entsprechenden von der ZKR als gleichwertig anerkannten Schiffsführerzeugnisses nach dieser Verordnung an Bord befinden.;0.7534200549125671;0.8918918918918919
