Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
WITHIN THE LIMITS OF THE FUNDS AVAILABLE , THE PAYING AGENT SHALL MAKE THE DISBURSEMENTS AUTHORIZED AFTER VERIFYING THAT THE SUPPORTING DOCUMENTS PROVIDED ARE SUBSTANTIVELY ACCURATE AND IN ORDER , AND THAT THE DISCHARGE IS VALID .;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6128890514373779;N/A
A forecast to the date specified in the request, determined in accordance with Schedule 5 to the Act, of the periodic compensation payable to the pension compensation credit member under that Schedule.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6126010417938232;N/A
If such a request is not granted or the addressee of the statement of objections making the request disagrees with the length of the extension granted, it may refer the matter to the hearing officer for review before the expiry of the original time limit.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6113632321357727;N/A
ACCESSION SHALL BE EFFECTED BY THE DEPOSIT OF AN INSTRUMENT OF ACCESSION WITH THE DEPOSITARY AND SHALL TAKE EFFECT FROM THE DATE OF DEPOSIT OF SUCH INSTRUMENT OR ON THE DATE OF ENTRY INTO FORCE OF THIS PROTOCOL , WHICHEVER DATE IS THE LATER .;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6111400127410889;N/A
If the beneficiary does not give a satisfactory answer, the Commission shall ensure that the remaining financial support might be cancelled and repayment of sums already paid demanded.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6103265285491943;N/A
The reference to cancelling a liability owed by the bank includes a reference to cancelling a contract under which the bank has a liability.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6100664734840393;N/A
It can reasonably be presumed that the obligation to fulfil the commitments has financial implications for the buyer which it takes into account when submitting its bid.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6098131537437439;N/A
Claims and Payments Regulations (payments to third parties), then, to the extent that the amount paid does not exceed the amount payable to the payee under that Schedule, the overpayment is recoverable from the claimant instead of the payee.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.609065592288971;N/A
(4)  With a maximum of 15 days, the compensation should be paid based on the timeframe decided by the Commission as specified in its prior written agreement.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6089226603507996;N/A
If the beneficiary does not give a satisfactory answer, the Commission may cancel the remaining financial support and demand the repayment of sums already paid out.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6071269512176514;N/A
That additional time is only as the Commissioners may allow in a specific or general direction, and such a direction may allow different times for different means of payment.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6070881485939026;N/A
Default Delay Time: The time set by the manufacturer prior to shipping that determines when the product will enter a lower-power mode (e.g., Sleep, Auto-off) following completion of its primary function.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6064515113830566;N/A
Recovery interest must be added to these sums for the period starting from when the aid was made available until reimbursement actually takes place or, in the present case, until the interest ceases to accrue under the law governing the court-supervised liquidation procedure.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6062822937965393;N/A
In that case, a period equivalent to the suspension shall be added at the end of the secondment if the interests of the Agency warrant it.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6059466600418091;N/A
In that case, a period equivalent to the suspension shall be added at the end of the secondment if the interests of the Agency warrant it.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6059466600418091;N/A
Obligation to submit a self-assessment return within the required period Return is submitted not later than 28 days after the due date.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6058725714683533;N/A
in compulsory liquidation: taxation of certain receipts) as follows.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6029582619667053;N/A
If the time limits have not been observed or if only part of the allocated financial assistance is justified by the progress made with implementing an action, the Commission shall request the beneficiary to submit observations within a specified period.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6023299694061279;N/A
If the time limits have not been observed or if only part of the allocated financial support is justified by the progress made with implementing an action, the Commission shall ensure that the beneficiary is requested to submit observations within a specified period.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6021543145179749;N/A
Payment shall be resumed if, before the expiry of that period, the former member of the contract staff again fulfils the said conditions and is not entitled to national unemployment benefit.;(1) Im Fall verzögerter Einzahlung kann an den säumigen Gesellschafter eine erneute Aufforderung zur Zahlung binnen einer zu bestimmenden Nachfrist unter Androhung seines Ausschlusses mit dem Geschäftsanteil, auf welchen die Zahlung zu erfolgen hat, erlassen werden.;0.6010872721672058;N/A
Rather, the impact of the imposition or non-imposition of measures on the business activities and profitability of the users concerned on the one hand and the Union industry on the other hand is investigated.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6356780529022217;N/A
When placing products on the Community market, economic operators shall, in relation to their respective roles in the supply chain, be responsible for the compliance of their products with all applicable legislation.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6356513500213623;N/A
THE MANAGEMENT AND MAINTENANCE OF WORK CARRIED OUT WITHIN THE CONTEXT OF FINANCIAL AND TECHNICAL COOPERATION SHALL BE THE RESPONSIBILITY OF THE COUNTRIES AND TERRITORIES OR OTHER BENEFICIARIES .;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6329690217971802;N/A
in accordance with the principles of economy, effectiveness and efficiency, and that internal controls are adequate.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6254074573516846;N/A
The paramount consideration in the employment of the staff and in the determination of the conditions of service shall be the necessity of securing the highest standards of efficiency, competence and integrity.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6157295107841492;N/A
He shall be responsible in particular for assessing the suitability and effectiveness of internal management systems and the performance of departments in implementing policies and reaching objectives by reference to the risks associated with them.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.614676833152771;N/A
"Under the Act, a bankruptcy administrator was obliged to: (i) ensure the continued operation of a strategic company, even if its revenue did not fully cover its operating costs including taxes and social security contributions; and (ii) prevent the unjustified collective dismissal of employees.";(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6082480549812317;N/A
The report shall focus on the governance structure and processes, including the composition and powers of the Monitoring Board, in particular on the ability of that body to accomplish its public interest mission in a transparent and efficient manner.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6049206852912903;N/A
Supervision of the institutions shall be based on the principle that accountability for compliance lies primarily with the controllers themselves.;(2) Die Anstalt ist verpflichtet, die Wirtschaftlichkeit der betrieblichen Sozialeinrichtungen zu kontrollieren.;0.6017009615898132;N/A
MOREOVER , ACCOUNT SHALL BE TAKEN OF THE FACTORS WHICH ENSURE THE SERVICING OF REPAYABLE AID .;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6714082956314087;N/A
Furthermore, expenditure may be made available for complementary measures, through public procurement contracts, in which case Community funds shall cover the purchase of services and goods, directly related to the aims of the programme.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6582533121109009;N/A
Whenever the financial situation of the undertaking is improved as a result of State intervention, an advantage is present.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6516541838645935;N/A
There is consequently a benefit conferred and therefore a subsidy.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6488164663314819;N/A
Given the complementary and motivational nature of Community grants, at least 40 % of the project costs must be funded from other sources.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6326959133148193;N/A
Therefore, contributions resulting from additional revenues shall be accounted separately and used in accordance with the specific purpose to which they are assigned.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6312993168830872;N/A
To ensure equal treatment the advantage should be measured objectively from the moment when the aid is available to the beneficiary undertaking, independently of the outcome of any commercial decisions subsequently made by that undertaking.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6287141442298889;N/A
Such activities may be financed by means of grants, or the public procurement process, or be organised and financed directly by the Commission.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6235641837120056;N/A
Indeed, it is established case law that there is an advantage when public authorities relieve undertakings of the costs inherent to their economic activities (103).;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6177752017974854;N/A
The benefits listed above may be paid in addition to the benefits provided for in Section B.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6145070195198059;N/A
Since all the participating undertakings are thus public undertakings, their resources constitute state resources.;Leistungen können auch in sonstigen Lebenslagen erbracht werden, wenn sie den Einsatz öffentlicher Mittel rechtfertigen.;0.6106255054473877;N/A
