Sentence 1;Sentence 2;Similarity Score;Lexical Diversity
In accordance with Article 46(e) of the Regulation, the EDPS shall monitor the development of information and communication technologies.;The EDPS shall contribute actively to the discussions and drafting of documents published by the Working Party which aim at providing a common interpretation of data protection legislation and giving expert advice to the European Commission.;0.607508659362793;0.9375
(2)  OJ L 248, 16.9.2002, p. 1.;(7) OJ C 314, 17.12.2002, p.;0.8883746266365051;0.9166666666666666
On publication of a contract notice, interested suppliers may apply to participate in the innovation partnership.;Industrialists and product users will be  associated.;0.6401576995849609;1.0
and Farhad, Mohammed Omar’s secretary, in 2003 and 2004.;Eng Hussein Mahmoud Farzat (a.k.a.;0.6493752598762512;1.0
(16) Over the same period the Chinese exporters, taken as a whole, reduced their selling prices in the Community by over 28 %.;As a result, imports from the People’s Republic of China dropped sharply and the import volumes remained low throughout the period considered, although the export duty rate decreased to 20 % in the IP.;0.7385768890380859;0.96875
5 and Transitional Provisions) Order 2008.;3) Regulations 2005 are amended as follows.;0.73545241355896;1.0
Done at Brussels, 7 August 2012.;Întocmit la Bruxelles, 28 iulie 2010.;0.8032988905906677;1.0
At the request of any representative, the Commission may, by a majority of those present and voting, defer the taking of a decision until such time during the same session as the Commission may decide.;The Chairman of the Disciplinary Board shall not vote on matters before it, except as regards matters of procedure or where votes are tied.;0.6516193151473999;1.0
Therefore, the parties’ arguments in this respect had to be rejected.;Latvia rejects the allegations of the third party and requests that they are disregarded by the Commission.;0.6112634539604187;1.0
The administrator shall submit proposals for the carrying over of appropriations from the preceding financial year to the Special Committee by 15 February.;L'organe exécutif examinera les amendements proposés à sa réunion annuelle suivante, pour autant que ces propositions aient été communiquées aux parties contractantes par le secrétaire exécutif de la commission économique pour l'Europe au moins quatre-vingt-dix jours à l'avance.3.;0.6094656586647034;1.0
They should make the Authority’s policy in this area as transparent as possible and ensure predictability and equal treatment.;They may recommend to the competent bodies amendments which they consider should be made to this Protocol.;0.6280367374420166;1.0
Can the notified aid for the creation of new jobs be cumulated with other State aid within the meaning of Article 61(1) of the EEA Agreement or with other funding emanating through the participation of EFTA States in Community programmes in relation to the same wage costs?;Amendment of the Employment and Support Allowance (Consequential Provisions) (No.;0.6064073443412781;1.0
2) Regulations 2004 and shall come into force on 18th July 2004.;Regulation as last amended by Commission Regulation (EC) No 60/2004 (OJ L 9, 15.1.2004, p. 8).;0.6623033881187439;1.0
As a pre-requisite, the services shall meet all respective legal requirements of the country (countries) in which the ‘tourist accommodation’ is located.;(a) Travel documents issued in accordance with international rules applied by countries or regional and local bodies recognised by all Member States.;0.6367802023887634;0.962962962962963
1994, p. 12, and OJ No C 143, 9.;of 14 December 1993SCH/Com-ex (93)5 Rev.;0.6395670771598816;1.0
The exchange rates for the payment of such remuneration shall be those used for implementation of the budget of the European Communities during the month preceding the date on which this Decision takes effect.;The liabilities in respect of the issue of the total value of euro banknotes in circulation should therefore be allocated to the Eurosystem members in accordance with an objective criterion.;0.6369962096214294;1.0
Signed by the authority of the Secretary of State for Health.;Body responsible: Service commissioned by the administration.;0.6353943347930908;1.0
(2)  OJ L 248, 16.9.2002, p. 1.;(7) OJ C 314, 17.12.2002, p.;0.8883746266365051;0.9166666666666666
(3)  The date of entry into force of the Agreement and of the Protocol will be published in the Official Journal of the European Union by the General Secretariat of the Council.;The text of any proposed amendment to this Convention shall be submitted in writing to the Executive Secretary of the Economic Commission for Europe, who shall communicate it to all Parties at least 90 days before the meeting of the Parties at which it is proposed for adoption.;0.6531609892845154;1.0
For this purpose, the Independent Joint Scientific Committee shall meet at least once a year, alternately in Mauritania and in Europe.;In agreement with the Commission, the Scientific Committees may invite specialised external experts that they consider to have the relevant scientific knowledge and expertise to contribute to their work.2.;0.6010178327560425;0.9615384615384616
The Commission may, by means of implementing acts, restrict the granting of private storage aid or fix the private storage aid per Member State or region of a Member State on the basis of recorded average market prices.;In this context, the Commission should be allowed to allocate production quotas to Member States who renounced their entire quota in 2006.;0.6054278016090393;0.9333333333333333
(7)  Article 18(5) of the General block exemption Regulation foresees a simplified cost calculation methodology.;(26)  Communication from the Commission on the revision of the method for setting the reference and discount rates (OJ C 14, 19.1.2008, p. 6).;0.6309506893157959;1.0
Amendments made by the Spanish authorities to the plan as initially approved must also be approved in accordance with Article 4.;(EC Type Approval) Regulations 1999 shall be amended as follows.;0.6348534226417542;1.0
The Steering Board, acting by unanimity, shall adopt the draft general budget by 31 December of each year.;THE ANNUAL APPROPRIATIONS SHALL BE FIXED IN THE FRAMEWORK OF THE BUDGETARY PROCEDURE .;0.6219150424003601;0.9444444444444444
only for those costs which are not covered by the primary cover.’.;However, such allowances cannot be given selectively for certain cost elements which may not provide a representative picture overall.4.3.;0.6572768092155457;1.0
7 Physical disorder causing severe functional limitation and restriction where life expectancy is reduced, but is more than 5 years.;14 Mental disorder, which has caused or is expected to cause, functional limitation and restriction at 6 weeks, from which the claimant has made, or is expected to make, a substantial recovery within 26 weeks.;0.6121970415115356;0.8518518518518519
(5) Negotiations for further improvements to the preferential arrangements of the Europe Agreement with Estonia were concluded on 31 January 2002.;(2) At the end of those negotiations, a new Protocol was initialled on 27 June 2003.;0.6028543710708618;0.95
(5)  UN Office of the High Representative for the Least Developed Countries, Landlocked Developing Countries and SmallIslandDeveloping States.;CHAPTER 4  SPECIAL MEASURES IN FAVOUR OF THE LEAST DEVELOPED COUNTRIES AND TERRITORIES  ARTICLE 8  COMMUNITY AID ACCORDED TO THE LEAST DEVELOPED COUNTRIES OR TERRITORIES SHALL BE COMBINED WITH PARTICULARLY FAVOURABLE TERMS OF FINANCING , HAVING REGARD TO THE ECONOMIC SITUATION SPECIFIC TO EACH OF THEM .;0.7063791751861572;0.9090909090909091
(6)  Application of Article 92 and 93 of the EC Treaty and Article 61 of the EEA Agreement to State Aids in the Aviation Sector (OJ C 350, 10.12.1994, p. 5).;(4) Articles 77 to 81 and 83 to 90 of the implementing Convention have been replaced by Directive 91/477/EEC on the control of the acquisition and possession of weapons.;0.7235241532325745;1.0
On the basis of criteria such as the temporary routes offered at Frankfurt Hahn airport, the weekly connections and the duration of continuous flight operation, it is ensured that support is in fact leading to an expansion of the network of flights offered by the airlines.;That some airports are being used more by certain airlines than by others is normal, Germany claimed.;0.645745575428009;0.9655172413793104
Should this declaration be subject to verification the following standard shall be used = EN 14 362-1 and 2.;(7)() The specific directives may provide for the certificate to have a period of validity.;0.7010430097579956;1.0
The activities of the EUSR shall be coordinated with those of the Commission, as well as those of other EUSRs active in the region as appropriate.;(17) The conditions and the detailed rules for the participation of the associated central and east European countries (CEECs) in this programme should be established in accordance with the provisions laid down in the European agreements, in their additional Protocols and in the decisions of the respective Association Councils.;0.7107455730438232;1.0
A Party shall withdraw its denial of the use of its port pursuant to paragraph 1 of this Article in respect of a vessel only if there is sufficient proof that the grounds on which use was denied were inadequate or erroneous or that such grounds no longer apply.;(xiii) The Chilean competent authorities will deny access to port to those EU vessels which do not comply with the foregoing.;0.6185775995254517;0.9666666666666667
To that end, the requested person shall have the right to legal counsel.;A national court must, within its jurisdiction, protect rights which that law confers on individuals.;0.6132203340530396;1.0
1 and Transitional and Saving Provision) Order 2013.;PART 14 Revocation and savings etc.;0.718520998954773;1.0
(4)  Council Decision 2002/192/EC of 28 February 2002 concerning Ireland's request to take part in some of the provisions of the Schengen acquis (OJ L 64, 7.3.2002, p. 20).;(61)  Outlined in the Annual Report on the EC Development Policy and the Implementation of External Assistance in 2002, Chapter 3.;0.6030610203742981;0.9705882352941176
This is extended to six months in the case of certain industrial properties.;Data are provided on a six-monthly basis.;0.6362317204475403;1.0
In addition, Spain acknowledges that the guarantees granted by IVF for the loans to Fundacion Valencia, Fundacion Hercules and Fundacion Elche covered in each case 100 % of the underlying loan capital, plus interest and costs of the guaranteed transaction.;According to Valencia CF, in the light of the above, the aid amount of the State guarantee would be recovered from the seller Fundacion Valencia.;0.6379671096801758;0.9375
The measures necessary for the implementation of this Decision relating to any other matters shall be adopted in accordance with the procedure referred to in Article 11(3).;Those procedures should be simplified allowing administrative decisions to be taken at the appropriate level.;0.6723329424858093;1.0
(1)  This item covers both staff-operated and customer-operated machines.;This definition is intended to cover products that are marketed as mailing machines.;0.6095933318138123;0.9166666666666666
(33)  See Joined Cases C-278/92, C-279/92 and C-280/92 Spain v Commission [1994] ECR I-4103, paragraph 75.;(23)  Council Regulation (EC) No 659/1999 of 22 March 1999 laying down detailed rules for the application of Article 93 of the EC Treaty (OJ L 83, 27.3.1999, p. 1).;0.6428203582763672;1.0
The text of the Second Additional Protocol is attached to this Decision.;Les dispositions de la convention se rapportant à tout protocole s'applique à l'égard du présent protocole.2.;0.749066174030304;1.0
Done at Luxembourg, 14 April 2014.;Совершено в Люксембурге двадцать третьего апреля две тысячи седьмого года.;0.7136681079864502;1.0
As underlined by the European Council in Luxembourg it is important that the institutions of the Europe Agreement continue to be the framework within which the adoption of the acquis can be examined, in accordance with the same procedures, irrespective of whether or not negotiations have been opened.;These working arrangements shall be adopted by the EU-ICAO Joint Committee.;0.6828851103782654;1.0
These laws require that only Liberian nationals are preferred in all employment decisions, and that a non Liberian may be hired only if it is demonstrated that no Liberian national is competent and available to fill a post requiring specialized skills.;Liberia shall designate its licensing authority (hereinafter referred to as the ‘licensing authority’) and notify contact details of the licensing authority to the European Commission.;0.6044295430183411;1.0
As a result the Commission decided to initiate the procedure laid down in Article 108(2) of the Treaty and required Latvia to provide information needed for the assessment of the compatibility of the aid.;Prior to initiation of the proceeding before the court, the Head of Mission and the competent authority of the Sending State or EU institution shall certify to the court whether the act in question was committed by EUMM Georgia personnel in the exercise of their official functions.;0.6017863750457764;1.0
(12)  OJ L 71, 18.3.1999, p. 3.;(4) JO C 220, 31.7.1999, p.;0.7744306325912476;1.0
This is subject to regulation 3.K.18.;2) Regulations 2002 as follows.;0.7533494830131531;1.0
The overriding objective should be to reduce administrative costs and to ensure that the administrative burden on farmers and administrators returns to a reasonable level.;The experts may also suggest a reduction in effort and/or budget without a change in content, if the reasons for such a reduction are well founded.;0.6129873991012573;1.0
Also a clear separation between advice and checks should be ensured by the Member States.;IF THE CUSTOMS AUTHORITIES OF THE IMPORTING MEMBER STATE , COUNTRY OR TERRITORY DECIDE TO SUSPEND EXECUTION OF THE DECISION WHILE AWAITING THE RESULTS OF THE VERIFICATION THEY SHALL OFFER TO RELEASE THE GOODS TO THE IMPORTER SUBJECT TO ANY PRECAUTIONARY MEASURES JUDGED NECESSARY .;0.6266241073608398;0.967741935483871
( 2 ) OJ NO C 261 , 6 .;(5)  OJ L 314, 30.11.2001, p. 1 and OJ L 324, 7.12.2001, p. 1.;0.7598575949668884;0.9230769230769231
Germany stated that this penalty system reflects market conform behaviour.;Therefore, Germany concluded that the coverage of operating costs has not led to any undue negative effects on competition, but has on the contrary proven appropriate in supporting the adaption process towards a stable business model in the future.;0.611040472984314;0.9655172413793104
This is subject to section 69(5).;Where reference is made to this paragraph, Article 5a(1) to (4) and Article 7 of Decision 1999/468/EC shall apply, having regard to the provisions of Article 8 thereof.;0.7127314209938049;1.0
(4) Spain further advised that, based on the information submitted by the Community industry, any delay in the adoption of safeguard measures by the European Community would cause damage which it would be difficult to repair, and urged their adoption as a matter of urgency.;Community assistance shall also be subject to the conditions defined by the Council in its conclusions of 29 April 1997, in particular as regards the recipient’s undertaking to carry out democratic, economic and institutional reforms, taking into account the priorities set out in this European Partnership.;0.6008448004722595;0.9574468085106383
The Joint Committee may determine the minimum size for species not listed in Appendix 4.;With regard to categories not provided for by the Protocol in force, the parties may, in accordance with Article 6, second subparagraph, of the Agreement, include new fishing opportunities on the basis of the best scientific advice, endorsed by the Independent Joint Scientific Committee and adopted by the Joint Committee.;0.603302001953125;0.9090909090909091
At the end of each inspection, Greenlandic inspectors shall communicate their findings to the master and draw up an inspection report.;The task of an expert is to observe the evaluation process in a confidential, fair and equitable way, according to the procedures described in the “Rules on submission of proposals, and the related evaluation, selection and award procedures” and in any programme-specific evaluation document.;0.622191309928894;1.0
The role of the observer will be to gather scientific information from the catches, as well as to sample the catches.;To this end, the observer is also invited to be present from the beginning of the evaluation process, especially when the experts acting as evaluators are briefed by the Commission.;0.618455171585083;0.9523809523809523
(22)  Final report not yet approved.;Therefore, and in the absence of any information showing that the Commission's preliminary conclusion was wrong, the provisional findings are confirmed.2.;0.6281301975250244;1.0
1774/2002 in the facilities provided for that purpose nearest to the place at which the authorised officer or official veterinary surgeon takes charge of it.;318/2007 as that veterinary inspector may reasonably require.;0.644680917263031;0.9444444444444444
The Commission observes that the identified measures were granted in breach of the notification and stand-still obligations established in Article 108(3) TFEU.;It will explain, amongst other things, how to deal with these breaches, including failure to meet prescribed deadlines, any corrective action required, and the liability of the various parties concerned in this respect.;0.6289904713630676;1.0
(2)  The Agreement and the Protocol were published in OJ L 304, 23.10.2014, p. 3 together with the decision on signing.;The text of the HNS Convention is attached to this Decision.3.;0.6835249662399292;1.0
17, 19, 22, 23 and 24 and Transitional and Transitory Provisions (Modification)) Order 2017.;36) Regulations 2014 are amended as follows.;0.7577772736549377;1.0
For item 1602 3290 a tariff rate quota of 2 865 tonnes is opened, of which 2 100 tonnes shall be allocated to Thailand.;(18) When expressed as an amount per ball bearing exported from Thailand, and then weighted according to the relative volume of exports of each Thai producer to the Community, the subsidy is equivalent to Baht 0,91 per piece.;0.6524244546890259;0.9705882352941176
Is the aid intensity for combined transport infrastructure higher than 50 % of the eligible costs?;The overall amount of the necessary investments was estimated to be up to EUR […] million and would have involved the extension of the runway, taxiways, aprons and other infrastructure measures.;0.6164729595184326;0.9583333333333334
Inspection bodies working under the Central Inspectorate for Water and Forests will be based at the country’s exit points in order to check the compliance of the cargo with the FLEGT licence and to report back on its compliance to the licensing authority.;(vii) Inspectors designated by the Chilean competent authorities may inspect documents, logbook, fishing gear and catch on board during landing or transhipment operations.;0.6461911797523499;1.0
or M & S in the case of a snow tyre.;Retreaded tyres for commercial vehicles and their trailers.;0.6212828755378723;1.0
These provisions shall not, however, cause the other coordination rules provided for in Community legislation based on Article 42 of the Treaty establishing the European Community to apply, except under the conditions set out in Article 70 of this Agreement.;En conséquence de l'application des dispositions du paragraphe 2, les parties ne sont pas tenues à l'obligation prévue à l'article 9 paragraphe 2 de la convention.Article 91.;0.6915632486343384;1.0
(2)  Commission Decision 2009/568/EC of 9 July 2009 establishing the ecological criteria for the award of the Community Eco-label for tissue paper (OJ L 197, 29.7.2009, p. 87).;Applicants should also be allowed to submit applications based on the ecological criteria set out in 2009/564/EC and 2009/578/EC for a sufficient period of time.;0.6295941472053528;0.9393939393939394
Other expenses arising from the organisation of the meetings shall generally be covered by the Party hosting the meeting.;The Director may require non-Party and NGO observers to pay reasonable fees, and to cover costs attributable to their attendance.;0.6374387741088867;1.0
(18)  Points 28 and 29 of Special Report No 2/2005 of the Court of Auditors concerning EDF budget aid to ACP countries (OJ C 249, 7.10.2005, p. 1).;Subsidy from the Commission of the EC  // 3 596 486  // 2.;0.6333848834037781;1.0
Signed by authority of the Secretary of State for Work and Pensions.;THE CHAIRMAN OF THE ADMINISTRATIVE COMMISSION  A .;0.646746814250946;1.0
Signed by authority of the Secretary of State for Health.;Former Secretary-General of the USDA.;0.6399841904640198;1.0
The former is higher to pay for small business rate relief.;Therefore, applying a further discount on the market price would only have had a limited impact on the remuneration of the HFSF.;0.6211269497871399;1.0
NDLOVU Sikhanyiso Deputy-Secretary for Commissariat, born 20.9.1949 64.;KURUNERI Christopher Deputy Minister, Finance and Economic Development, born 4.4.1949 53.;0.6207730770111084;0.9375
In it, they confirm that before they granted the Second Measure they did not approach the EBRD to propose to the latter to extend the maturity of subordinated loans it held.;The fact that only the Bank, among the two bidders, agreed to revise its offer supports the conclusion that the contribution was not excessive.;0.611823320388794;1.0
1 and Saving Provisions) (Amendment) (England) Order 2008 and comes into force on 17th January 2008.;2) Regulations 2010 and subject to paragraphs (2) to (4) come into force on 6th April 2010.;0.6152435541152954;0.95
This Decision shall be published in the Official Journal of the European Communities.It shall take effect on 1 April 2002.2.;(4) On 28 February 2002 the European Parliament, the Council and the European Commission concluded an Interinstitutional Agreement concerning the financing of the Convention on the future of the European Union,HAVE DECIDED AS FOLLOWS:CHAPTER ICreation of the FundArticle 11.;0.6033456921577454;0.9696969696969697
This shall cover, inter alia, expenditure on information and communication, preparation, implementation, monitoring, checking and evaluation of projects, policies, programmes and legislation.;The programme is implemented through an annual work plan setting out the priorities and actions to be undertaken, including the allocation of resources.;0.6380526423454285;1.0
Does the same R&D activity cover several stages of research?;As regards R& D, actions will be centred on critical scientific and technical aspects so as to  achieve significant techno-economic breakthroughs in the medium to long term.;0.6559221744537354;0.95
In this case, the expert shall abstain from the discussion (or electronic forum) if the panel discusses in detail the proposal involving the organisation concerned.;In cases that demand absolute secrecy for the purposes of the investigation and requiring the use of investigative procedures falling within the remit of a national judicial authority, compliance with the obligation to invite the staff member to comment may, in agreement with the AACC, be deferred.;0.6301647424697876;1.0
The Commission may by consensus amend Annex I at any time to adjust the geographic coordinates it contains.;The annexes to the Agreement will be amended as a consequence of any decision of the Joint Implementation Committee, in accordance with Article 26 of the Agreement.;0.621276319026947;1.0
of their amount apart from this Order where the increase under section 15(1) is attributable to earnings factors for the tax year 1987–88 and earlier tax years .;Allowance was also made, where appropriate, for differences in conditions and terms of sale and for the incidence of cumulative indirect taxes.;0.6021969318389893;1.0
However, those projections could only be fulfilled if the investments were undertaken to the planned extent.;Moreover, BCG stated in its report that under realistic growth assumptions no profitability of the investments undertaken could be expected.;0.6400402188301086;0.8235294117647058
